A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0000, C = 16.0312, EAR = 0.3150 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0000, C = 16.0312, EAR = 0.3150 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0990, B = 5.0000, C = 16.0312, EAR = 0.3150 
A = 5.0990, B = 5.0990, C = 15.0000, EAR = 0.3399 
A = 5.0990, B = 5.0990, C = 16.0312, EAR = 0.3181 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0990, B = 5.0000, C = 16.0312, EAR = 0.3150 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 6.0828, B = 5.0000, C = 16.0312, EAR = 0.3457 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 5.0000, C = 16.0312, EAR = 0.3431 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 5.0000, C = 16.0312, EAR = 0.3431 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 6.0000, C = 16.0312, EAR = 0.3769 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 6.0000, C = 16.0312, EAR = 0.3769 
A = 6.0828, B = 5.0990, C = 16.0312, EAR = 0.3488 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0000, C = 16.0312, EAR = 0.3150 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 6.0000, B = 5.0000, C = 15.0333, EAR = 0.3659 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 5.0000, C = 16.0312, EAR = 0.3457 
A = 6.0000, B = 5.0000, C = 16.0312, EAR = 0.3431 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 5.0000, C = 16.0312, EAR = 0.3457 
A = 6.0000, B = 5.0990, C = 17.0000, EAR = 0.3264 
A = 6.0000, B = 5.0990, C = 15.0333, EAR = 0.3691 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 5.0000, C = 15.0333, EAR = 0.3686 
A = 6.0000, B = 5.0990, C = 16.0000, EAR = 0.3468 
A = 6.0000, B = 5.0000, C = 15.0333, EAR = 0.3659 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 6.0000, C = 15.0333, EAR = 0.4019 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 5.0000, C = 14.0357, EAR = 0.3919 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 5.0000, C = 14.0357, EAR = 0.3948 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0000, B = 6.0828, C = 14.0357, EAR = 0.4304 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0828, C = 14.0000, EAR = 0.4315 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0828, C = 14.0357, EAR = 0.4304 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 6.0000, C = 15.0333, EAR = 0.4019 
A = 5.0990, B = 5.0000, C = 16.0000, EAR = 0.3156 
A = 6.0828, B = 5.0000, C = 14.0000, EAR = 0.3958 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 6.0000, C = 14.0000, EAR = 0.4315 
A = 5.0000, B = 6.0828, C = 16.0000, EAR = 0.3463 
A = 6.0828, B = 6.0000, C = 14.0357, EAR = 0.4304 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0828, C = 14.0000, EAR = 0.4315 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0000, C = 14.0000, EAR = 0.4286 
A = 5.0000, B = 6.0828, C = 16.0000, EAR = 0.3463 
A = 5.0990, B = 5.0000, C = 14.0000, EAR = 0.3607 
A = 5.0000, B = 6.0000, C = 16.0312, EAR = 0.3431 
A = 5.0990, B = 5.0000, C = 14.0000, EAR = 0.3607 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 5.0990, C = 14.0357, EAR = 0.3954 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 5.0000, C = 17.0294, EAR = 0.3230 
A = 6.0828, B = 5.0000, C = 14.0000, EAR = 0.3958 
A = 6.0828, B = 5.0000, C = 16.0312, EAR = 0.3457 
A = 6.0828, B = 6.0000, C = 14.0000, EAR = 0.4315 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 7.0000, B = 5.0990, C = 14.0000, EAR = 0.4321 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 5.0990, B = 5.0000, C = 13.0000, EAR = 0.3884 
A = 6.0828, B = 5.0000, C = 16.0000, EAR = 0.3463 
A = 6.0828, B = 5.0000, C = 13.0000, EAR = 0.4263 
A = 6.0000, B = 5.0990, C = 16.0000, EAR = 0.3468 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0828, C = 14.0357, EAR = 0.4304 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0828, B = 6.0000, C = 13.0384, EAR = 0.4634 
A = 6.0000, B = 6.0000, C = 17.0000, EAR = 0.3529 
A = 6.0828, B = 5.0000, C = 14.0000, EAR = 0.3958 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 6.0000, B = 6.0000, C = 13.0000, EAR = 0.4615 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 7.0711, B = 6.0000, C = 13.0000, EAR = 0.5027 
A = 6.0000, B = 5.0000, C = 16.0312, EAR = 0.3431 
A = 6.0000, B = 6.0000, C = 14.0357, EAR = 0.4275 
A = 6.0000, B = 5.0000, C = 16.0312, EAR = 0.3431 
A = 6.0000, B = 6.0828, C = 14.0357, EAR = 0.4304 
A = 5.0990, B = 5.0990, C = 16.0000, EAR = 0.3187 
A = 6.0828, B = 5.0990, C = 13.0384, EAR = 0.4288 
A = 6.0828, B = 6.0828, C = 16.0000, EAR = 0.3802 
A = 6.0828, B = 6.0828, C = 13.0384, EAR = 0.4665 
A = 6.0828, B = 6.0000, C = 17.0294, EAR = 0.3548 
A = 6.0828, B = 6.0828, C = 14.0357, EAR = 0.4334 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 6.0828, B = 6.0000, C = 13.0384, EAR = 0.4634 
A = 6.0828, B = 6.0000, C = 16.0312, EAR = 0.3769 
A = 6.0828, B = 5.0000, C = 14.0357, EAR = 0.3948 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0828, B = 5.0000, C = 14.0357, EAR = 0.3948 
A = 6.0000, B = 5.0990, C = 16.1245, EAR = 0.3442 
A = 6.0828, B = 5.0000, C = 14.0357, EAR = 0.3948 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0828, B = 5.0000, C = 13.0384, EAR = 0.4250 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0000, B = 6.0000, C = 13.0384, EAR = 0.4602 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0000, B = 6.0828, C = 14.1421, EAR = 0.4272 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0000, B = 6.0828, C = 14.1421, EAR = 0.4272 
A = 6.0828, B = 5.0990, C = 16.1245, EAR = 0.3467 
A = 6.0828, B = 5.0990, C = 14.0357, EAR = 0.3983 
A = 5.0990, B = 5.0990, C = 16.0312, EAR = 0.3181 
A = 6.0828, B = 5.0990, C = 14.0357, EAR = 0.3983 
A = 6.0000, B = 5.0000, C = 16.0312, EAR = 0.3431 
A = 5.0000, B = 5.0000, C = 13.0384, EAR = 0.3835 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0990, B = 6.0000, C = 13.1529, EAR = 0.4219 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0990, B = 6.0000, C = 13.1529, EAR = 0.4219 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0828, B = 6.0000, C = 13.1529, EAR = 0.4593 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 6.0000, B = 5.0000, C = 14.0357, EAR = 0.3919 
A = 5.0990, B = 5.0990, C = 16.0312, EAR = 0.3181 
A = 6.0000, B = 5.0990, C = 14.0357, EAR = 0.3954 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0828, B = 5.0990, C = 14.0357, EAR = 0.3983 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 6.0828, B = 5.0990, C = 14.0357, EAR = 0.3983 
A = 4.0000, B = 4.0000, C = 16.1245, EAR = 0.2481 
A = 4.1231, B = 3.0000, C = 13.1529, EAR = 0.2708 
A = 3.1623, B = 3.1623, C = 15.1327, EAR = 0.2090 
A = 3.1623, B = 3.0000, C = 13.0384, EAR = 0.2363 
A = 2.2361, B = 2.0000, C = 15.2971, EAR = 0.1385 
A = 3.0000, B = 2.0000, C = 13.0000, EAR = 0.1923 
A = 2.2361, B = 2.2361, C = 16.1245, EAR = 0.1387 
A = 2.0000, B = 2.0000, C = 14.0357, EAR = 0.1425 
A = 3.1623, B = 2.2361, C = 15.1327, EAR = 0.1784 
A = 3.1623, B = 3.1623, C = 13.0000, EAR = 0.2433 
A = 3.1623, B = 2.2361, C = 15.2971, EAR = 0.1765 
A = 3.0000, B = 3.1623, C = 13.0000, EAR = 0.2370 
A = 2.2361, B = 2.2361, C = 16.2788, EAR = 0.1374 
A = 2.0000, B = 3.0000, C = 13.0000, EAR = 0.1923 
A = 2.2361, B = 3.0000, C = 15.2971, EAR = 0.1711 
A = 2.0000, B = 2.0000, C = 13.0000, EAR = 0.1538 
A = 3.1623, B = 3.1623, C = 15.2971, EAR = 0.2067 
A = 3.1623, B = 3.0000, C = 14.0000, EAR = 0.2201 
A = 3.0000, B = 3.0000, C = 15.1327, EAR = 0.1982 
A = 3.1623, B = 3.0000, C = 14.0000, EAR = 0.2201 
A = 4.0000, B = 4.0000, C = 15.1327, EAR = 0.2643 
A = 4.0000, B = 4.0000, C = 14.0357, EAR = 0.2850 
A = 4.1231, B = 4.1231, C = 16.0312, EAR = 0.2572 
A = 4.0000, B = 4.0000, C = 14.0357, EAR = 0.2850 
A = 3.1623, B = 3.0000, C = 15.1327, EAR = 0.2036 
A = 3.0000, B = 3.0000, C = 14.0357, EAR = 0.2137 
A = 3.1623, B = 3.1623, C = 15.1327, EAR = 0.2090 
A = 3.1623, B = 3.0000, C = 14.0000, EAR = 0.2201 
A = 4.0000, B = 4.0000, C = 15.1327, EAR = 0.2643 
A = 3.1623, B = 3.0000, C = 15.0333, EAR = 0.2050 
A = 4.0000, B = 4.1231, C = 16.0312, EAR = 0.2534 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 4.1231, B = 4.0000, C = 15.1327, EAR = 0.2684 
A = 4.1231, B = 4.1231, C = 14.0000, EAR = 0.2945 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 14.0000, EAR = 0.2857 
A = 4.1231, B = 4.0000, C = 16.1245, EAR = 0.2519 
A = 3.1623, B = 3.0000, C = 15.0000, EAR = 0.2054 
A = 4.1231, B = 4.0000, C = 16.0312, EAR = 0.2534 
A = 4.1231, B = 4.0000, C = 15.0000, EAR = 0.2708 
A = 4.1231, B = 4.0000, C = 16.0312, EAR = 0.2534 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.1231, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.1623, C = 16.0312, EAR = 0.2234 
A = 4.0000, B = 4.0000, C = 16.0000, EAR = 0.2500 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.1231, B = 4.0000, C = 16.0312, EAR = 0.2534 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 14.0000, EAR = 0.2857 
A = 4.1231, B = 3.0000, C = 16.0312, EAR = 0.2222 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.1231, C = 15.0333, EAR = 0.2702 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 3.0000, C = 15.0000, EAR = 0.2333 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.1231, C = 15.0333, EAR = 0.2702 
A = 4.1231, B = 4.0000, C = 16.0312, EAR = 0.2534 
A = 3.1623, B = 3.1623, C = 15.0333, EAR = 0.2104 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 16.0312, EAR = 0.2495 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 3.0000, B = 4.1231, C = 15.0333, EAR = 0.2369 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.1231, C = 15.0333, EAR = 0.2702 
A = 4.1231, B = 3.0000, C = 15.0333, EAR = 0.2369 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 3.1623, B = 4.0000, C = 15.0000, EAR = 0.2387 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 3.0000, B = 4.1231, C = 15.0000, EAR = 0.2374 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 16.0000, EAR = 0.2500 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 3.0000, C = 15.0000, EAR = 0.2333 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 3.0000, B = 4.0000, C = 15.0000, EAR = 0.2333 
A = 3.0000, B = 4.1231, C = 15.0333, EAR = 0.2369 
A = 4.0000, B = 5.0000, C = 15.0000, EAR = 0.3000 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 16.0000, EAR = 0.2500 
A = 3.0000, B = 4.0000, C = 15.0000, EAR = 0.2333 
A = 4.0000, B = 4.0000, C = 16.0000, EAR = 0.2500 
A = 3.0000, B = 4.0000, C = 15.0000, EAR = 0.2333 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 3.0000, B = 3.0000, C = 15.0000, EAR = 0.2000 
A = 3.0000, B = 4.0000, C = 15.0000, EAR = 0.2333 
A = 4.0000, B = 4.0000, C = 16.0000, EAR = 0.2500 
A = 4.0000, B = 4.1231, C = 15.0000, EAR = 0.2708 
A = 4.0000, B = 3.0000, C = 14.0000, EAR = 0.2500 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 16.0000, EAR = 0.2500 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 4.0000, C = 16.0000, EAR = 0.2500 
A = 4.1231, B = 4.0000, C = 16.0312, EAR = 0.2534 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0000, EAR = 0.2333 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0000, EAR = 0.2333 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 3.1623, B = 4.0000, C = 15.0000, EAR = 0.2387 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 3.1623, B = 4.0000, C = 15.0333, EAR = 0.2382 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.1231, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 16.0000, EAR = 0.2500 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 14.0000, EAR = 0.2857 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 14.0000, EAR = 0.2857 
A = 4.0000, B = 3.1623, C = 15.0333, EAR = 0.2382 
A = 4.0000, B = 4.0000, C = 14.0000, EAR = 0.2857 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.1231, C = 14.0000, EAR = 0.2901 
A = 4.0000, B = 4.1231, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 4.0000, C = 14.0000, EAR = 0.2857 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 3.0000, C = 14.0000, EAR = 0.2500 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.1231, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 4.0000, C = 14.0000, EAR = 0.2857 
A = 4.0000, B = 4.1231, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 3.0000, C = 15.0000, EAR = 0.2333 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 5.0000, C = 15.0000, EAR = 0.3000 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.1231, C = 15.0000, EAR = 0.2708 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.1231, B = 4.0000, C = 15.0000, EAR = 0.2708 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.1231, B = 4.0000, C = 15.0000, EAR = 0.2708 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 3.0000, B = 4.0000, C = 15.0000, EAR = 0.2333 
A = 3.0000, B = 3.0000, C = 15.0333, EAR = 0.1996 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 3.0000, B = 3.0000, C = 15.0000, EAR = 0.2000 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.1231, B = 4.0000, C = 15.0000, EAR = 0.2708 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 3.0000, B = 3.0000, C = 15.0333, EAR = 0.1996 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.1231, B = 4.0000, C = 15.0000, EAR = 0.2708 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.1231, B = 4.0000, C = 15.0000, EAR = 0.2708 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 14.0000, EAR = 0.2857 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 16.0312, EAR = 0.2495 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.0000, C = 15.0333, EAR = 0.2661 
A = 5.0000, B = 4.0000, C = 15.0000, EAR = 0.3000 
A = 3.0000, B = 4.1231, C = 15.0333, EAR = 0.2369 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 4.1231, C = 15.0000, EAR = 0.2708 
A = 4.0000, B = 4.0000, C = 14.0357, EAR = 0.2850 
A = 4.1231, B = 5.0000, C = 15.0000, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 14.0357, EAR = 0.3562 
A = 4.0000, B = 5.0000, C = 15.0000, EAR = 0.3000 
A = 5.0000, B = 5.0000, C = 15.0333, EAR = 0.3326 
A = 4.0000, B = 5.0000, C = 16.0000, EAR = 0.2812 
A = 5.0000, B = 5.0000, C = 15.0333, EAR = 0.3326 
A = 4.0000, B = 5.0000, C = 16.0000, EAR = 0.2812 
A = 5.0990, B = 5.0000, C = 15.0333, EAR = 0.3359 
A = 5.0000, B = 4.0000, C = 16.0312, EAR = 0.2807 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
