A = 5.0990, B = 5.0000, C = 16.0000, EAR = 0.3156 
A = 6.0828, B = 4.0000, C = 17.0294, EAR = 0.2960 
A = 5.0000, B = 6.0828, C = 19.2354, EAR = 0.2881 
A = 6.0828, B = 5.0000, C = 18.0278, EAR = 0.3074 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 4.1231, B = 4.0000, C = 17.0294, EAR = 0.2385 
A = 5.0000, B = 5.0990, C = 17.2627, EAR = 0.2925 
A = 5.0990, B = 4.0000, C = 17.0294, EAR = 0.2672 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0990, B = 4.0000, C = 18.0278, EAR = 0.2524 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 5.0990, B = 4.0000, C = 17.0294, EAR = 0.2672 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0990, B = 4.0000, C = 18.0278, EAR = 0.2524 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 4.1231, B = 5.0000, C = 18.0278, EAR = 0.2530 
A = 5.0000, B = 5.0990, C = 17.2627, EAR = 0.2925 
A = 4.1231, B = 4.0000, C = 17.0294, EAR = 0.2385 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0990, B = 4.0000, C = 17.0294, EAR = 0.2672 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 4.1231, B = 4.0000, C = 17.0294, EAR = 0.2385 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0990, B = 4.0000, C = 17.0294, EAR = 0.2672 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0990, B = 4.0000, C = 17.0294, EAR = 0.2672 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 4.1231, B = 4.0000, C = 18.0278, EAR = 0.2253 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 6.0828, B = 5.0990, C = 18.0278, EAR = 0.3101 
A = 5.0000, B = 6.0828, C = 17.2627, EAR = 0.3210 
A = 6.0828, B = 5.0000, C = 17.0294, EAR = 0.3254 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 6.0828, C = 17.2627, EAR = 0.3210 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0000, B = 5.0990, C = 18.2483, EAR = 0.3041 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0990, B = 6.0000, C = 18.0278, EAR = 0.3078 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0990, B = 6.0828, C = 19.2354, EAR = 0.2907 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 5.0000, B = 6.0828, C = 17.2627, EAR = 0.3210 
A = 4.1231, B = 5.0000, C = 17.0294, EAR = 0.2679 
A = 5.0990, B = 6.0828, C = 17.2627, EAR = 0.3239 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 5.0990, B = 6.0828, C = 17.2627, EAR = 0.3239 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 6.0000, C = 18.1108, EAR = 0.3064 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 6.0000, B = 6.0828, C = 18.0278, EAR = 0.3351 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 6.0828, C = 17.2627, EAR = 0.3210 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 6.0000, C = 17.2627, EAR = 0.3215 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 6.0000, C = 19.2354, EAR = 0.2885 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 5.0000, B = 6.0828, C = 18.0278, EAR = 0.3074 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 6.0828, B = 5.0990, C = 18.2483, EAR = 0.3064 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 6.0828, B = 5.0000, C = 18.0278, EAR = 0.3074 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 4.1231, B = 4.0000, C = 18.0278, EAR = 0.2253 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 6.0000, C = 18.1108, EAR = 0.3064 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 6.0828, B = 6.0000, C = 18.2483, EAR = 0.3311 
A = 6.0000, B = 5.0000, C = 18.1108, EAR = 0.3037 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 6.0000, B = 5.0990, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0000, C = 18.2483, EAR = 0.2500 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 4.1231, B = 5.0990, C = 18.2483, EAR = 0.2527 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.0000, B = 5.0990, C = 17.2627, EAR = 0.2635 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.1231, B = 5.0000, C = 18.2483, EAR = 0.2500 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 4.1231, B = 5.0000, C = 18.2483, EAR = 0.2500 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 6.0828, B = 5.0000, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 5.0000, B = 5.0990, C = 17.2627, EAR = 0.2925 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 6.0828, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 6.0828, B = 5.0000, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 6.0828, B = 5.0000, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 6.0828, C = 18.2483, EAR = 0.3064 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 6.0828, B = 5.0000, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0990, B = 5.0990, C = 18.0278, EAR = 0.2828 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0990, B = 5.0990, C = 18.0278, EAR = 0.2828 
A = 6.0000, B = 5.0990, C = 17.1172, EAR = 0.3242 
A = 5.0990, B = 5.0990, C = 18.0278, EAR = 0.2828 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0990, B = 5.0990, C = 17.0294, EAR = 0.2994 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0990, B = 5.0990, C = 17.0294, EAR = 0.2994 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0000, B = 5.0990, C = 17.1172, EAR = 0.3242 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 5.0990, C = 17.2627, EAR = 0.2925 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 6.0000, B = 6.0828, C = 18.2483, EAR = 0.3311 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 6.0000, B = 5.0990, C = 17.2627, EAR = 0.3215 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0000, B = 5.0990, C = 19.2354, EAR = 0.2625 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0000, C = 18.2483, EAR = 0.2500 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0990, B = 5.0990, C = 17.0294, EAR = 0.2994 
A = 4.0000, B = 5.0990, C = 17.2627, EAR = 0.2635 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 5.0990, B = 4.0000, C = 17.0294, EAR = 0.2672 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0990, C = 18.2483, EAR = 0.2767 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0000, B = 5.0990, C = 17.2627, EAR = 0.2925 
A = 4.1231, B = 4.0000, C = 17.0294, EAR = 0.2385 
A = 4.0000, B = 5.0990, C = 18.2483, EAR = 0.2493 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 5.0990, B = 4.0000, C = 18.0278, EAR = 0.2524 
A = 5.0000, B = 5.0990, C = 17.1172, EAR = 0.2950 
A = 5.0990, B = 4.1231, C = 18.0278, EAR = 0.2558 
A = 4.0000, B = 5.0990, C = 18.1108, EAR = 0.2512 
A = 5.0000, B = 4.1231, C = 18.0278, EAR = 0.2530 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0990, B = 4.0000, C = 18.0278, EAR = 0.2524 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 6.0000, B = 5.0990, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 6.0828, B = 5.0990, C = 18.2483, EAR = 0.3064 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 6.0000, B = 5.0990, C = 18.1108, EAR = 0.3064 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 6.0828, B = 5.0990, C = 18.1108, EAR = 0.3087 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 6.0828, B = 5.0000, C = 18.1108, EAR = 0.3060 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 6.0828, B = 6.0000, C = 18.2483, EAR = 0.3311 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 6.0000, C = 18.2483, EAR = 0.3041 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0828, B = 5.0000, C = 18.1108, EAR = 0.3060 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 6.0828, B = 5.0990, C = 18.2483, EAR = 0.3064 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0000, B = 5.0990, C = 17.1172, EAR = 0.3242 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 6.0828, B = 5.0990, C = 17.2627, EAR = 0.3239 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0990, C = 17.1172, EAR = 0.2950 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 5.0990, C = 19.1050, EAR = 0.2643 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
