A = 4.1231, B = 5.0000, C = 17.0000, EAR = 0.2683 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 4.0000, C = 17.2627, EAR = 0.2635 
A = 5.0000, B = 5.0000, C = 18.0000, EAR = 0.2778 
A = 5.0990, B = 4.1231, C = 16.2788, EAR = 0.2833 
A = 4.0000, B = 5.0990, C = 18.0278, EAR = 0.2524 
A = 5.0000, B = 4.0000, C = 17.2627, EAR = 0.2607 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 4.1231, C = 16.2788, EAR = 0.2833 
A = 5.0000, B = 5.0000, C = 18.0000, EAR = 0.2778 
A = 5.0000, B = 4.0000, C = 16.2788, EAR = 0.2764 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 4.0000, C = 18.2483, EAR = 0.2493 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 4.0000, B = 5.0990, C = 18.0000, EAR = 0.2528 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 5.0990, C = 18.0000, EAR = 0.2528 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 5.0000, C = 18.0000, EAR = 0.2500 
A = 5.0990, B = 4.0000, C = 17.2627, EAR = 0.2635 
A = 5.0000, B = 5.0000, C = 18.0000, EAR = 0.2778 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0990, C = 17.0000, EAR = 0.2970 
A = 5.0990, B = 5.0990, C = 18.2483, EAR = 0.2794 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 5.0000, C = 17.0000, EAR = 0.2647 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 5.0990, C = 18.0278, EAR = 0.2524 
A = 5.0990, B = 5.0000, C = 18.2483, EAR = 0.2767 
A = 4.0000, B = 5.0000, C = 18.0000, EAR = 0.2500 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 5.0000, C = 18.0000, EAR = 0.2500 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 4.1231, B = 4.0000, C = 17.0294, EAR = 0.2385 
A = 5.0000, B = 5.0990, C = 17.2627, EAR = 0.2925 
A = 4.0000, B = 5.0000, C = 17.0000, EAR = 0.2647 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0000, B = 4.1231, C = 17.2627, EAR = 0.2642 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 18.0000, EAR = 0.2778 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 5.0000, C = 17.0000, EAR = 0.2647 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0990, C = 17.2627, EAR = 0.2925 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.0000, B = 5.0000, C = 17.1172, EAR = 0.2629 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0990, B = 5.0000, C = 17.0000, EAR = 0.2970 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.0000, B = 5.0000, C = 17.1172, EAR = 0.2629 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0000, C = 17.1172, EAR = 0.2665 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.0000, B = 5.0000, C = 17.2627, EAR = 0.2607 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.0000, B = 5.0000, C = 16.1245, EAR = 0.2791 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0000, C = 17.2627, EAR = 0.2896 
A = 4.0000, B = 5.0000, C = 17.0000, EAR = 0.2647 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 5.0000, C = 17.0000, EAR = 0.2647 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0990, B = 5.0000, C = 17.0000, EAR = 0.2970 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0990, B = 5.0000, C = 17.0000, EAR = 0.2970 
A = 4.0000, B = 5.0000, C = 17.1172, EAR = 0.2629 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 4.1231, B = 5.0990, C = 16.1245, EAR = 0.2860 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 5.0000, B = 5.0000, C = 17.2627, EAR = 0.2896 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.0000, B = 5.0000, C = 17.2627, EAR = 0.2607 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.0000, B = 5.0000, C = 17.1172, EAR = 0.2629 
A = 5.0990, B = 5.0990, C = 17.0000, EAR = 0.2999 
A = 4.0000, B = 5.0000, C = 17.1172, EAR = 0.2629 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.0000, B = 5.0990, C = 17.1172, EAR = 0.2658 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 5.0000, C = 17.0000, EAR = 0.2647 
A = 4.1231, B = 5.0990, C = 16.2788, EAR = 0.2833 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 16.1245, EAR = 0.3162 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 5.0990, B = 5.0990, C = 16.1245, EAR = 0.3162 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0990, B = 5.0000, C = 17.0000, EAR = 0.2970 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 16.2788, EAR = 0.3132 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 16.1245, EAR = 0.2860 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 16.1245, EAR = 0.2860 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.1231, B = 5.0990, C = 16.2788, EAR = 0.2833 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 16.2788, EAR = 0.2833 
A = 5.0000, B = 4.0000, C = 17.0000, EAR = 0.2647 
A = 4.1231, B = 5.0990, C = 16.2788, EAR = 0.2833 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.0000, B = 5.0000, C = 17.2627, EAR = 0.2607 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.1231, B = 5.0990, C = 16.2788, EAR = 0.2833 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 4.0000, C = 17.0000, EAR = 0.2647 
A = 4.1231, B = 5.0990, C = 16.2788, EAR = 0.2833 
A = 5.0000, B = 4.0000, C = 17.0000, EAR = 0.2647 
A = 4.0000, B = 4.0000, C = 16.2788, EAR = 0.2457 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0990, C = 16.1245, EAR = 0.2860 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.0000, B = 5.0000, C = 16.2788, EAR = 0.2764 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 4.0000, B = 5.0000, C = 17.1172, EAR = 0.2629 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.0000, B = 5.0000, C = 17.1172, EAR = 0.2629 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0000, B = 5.0990, C = 17.1172, EAR = 0.2950 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 5.0000, B = 4.0000, C = 17.0000, EAR = 0.2647 
A = 4.1231, B = 5.0000, C = 17.1172, EAR = 0.2665 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.1231, B = 5.0990, C = 16.1245, EAR = 0.2860 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.1231, B = 5.0990, C = 16.2788, EAR = 0.2833 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.0000, B = 5.0000, C = 16.2788, EAR = 0.2764 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.1231, B = 5.0000, C = 18.2483, EAR = 0.2500 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.0000, B = 5.0000, C = 16.1245, EAR = 0.2791 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0000, C = 17.1172, EAR = 0.2665 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.1231, B = 5.0990, C = 16.2788, EAR = 0.2833 
A = 5.0000, B = 4.0000, C = 17.0000, EAR = 0.2647 
A = 4.0000, B = 5.0000, C = 17.1172, EAR = 0.2629 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.1231, B = 5.0000, C = 16.2788, EAR = 0.2802 
A = 4.0000, B = 4.0000, C = 18.0000, EAR = 0.2222 
A = 4.0000, B = 5.0000, C = 17.1172, EAR = 0.2629 
A = 4.0000, B = 4.0000, C = 16.0312, EAR = 0.2495 
A = 5.0000, B = 5.0990, C = 16.1245, EAR = 0.3132 
A = 4.0000, B = 4.0000, C = 18.0000, EAR = 0.2222 
A = 4.0000, B = 5.0000, C = 17.1172, EAR = 0.2629 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.0000, B = 5.0000, C = 16.1245, EAR = 0.2791 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.0000, B = 5.0000, C = 16.1245, EAR = 0.2791 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.0000, B = 5.0990, C = 16.2788, EAR = 0.2795 
A = 2.0000, B = 3.0000, C = 18.0000, EAR = 0.1389 
A = 2.0000, B = 2.0000, C = 17.1172, EAR = 0.1168 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.2361, B = 2.0000, C = 18.2483, EAR = 0.1161 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 3.0000, B = 2.0000, C = 17.1172, EAR = 0.1461 
A = 3.0000, B = 2.0000, C = 19.0000, EAR = 0.1316 
A = 3.1623, B = 2.0000, C = 18.1108, EAR = 0.1425 
A = 3.1623, B = 2.0000, C = 19.0000, EAR = 0.1358 
A = 3.1623, B = 2.2361, C = 19.1050, EAR = 0.1413 
A = 3.1623, B = 2.0000, C = 19.0000, EAR = 0.1358 
A = 3.1623, B = 2.0000, C = 18.1108, EAR = 0.1425 
A = 2.0000, B = 2.2361, C = 19.0000, EAR = 0.1115 
A = 3.1623, B = 2.0000, C = 18.1108, EAR = 0.1425 
A = 3.0000, B = 2.0000, C = 19.0000, EAR = 0.1316 
A = 3.0000, B = 3.0000, C = 19.1050, EAR = 0.1570 
A = 3.0000, B = 2.0000, C = 19.0000, EAR = 0.1316 
A = 2.0000, B = 3.0000, C = 19.1050, EAR = 0.1309 
A = 3.0000, B = 2.0000, C = 19.0000, EAR = 0.1316 
A = 2.0000, B = 2.0000, C = 19.1050, EAR = 0.1047 
A = 3.0000, B = 2.0000, C = 19.0000, EAR = 0.1316 
A = 2.0000, B = 3.0000, C = 19.1050, EAR = 0.1309 
A = 3.0000, B = 2.0000, C = 19.0000, EAR = 0.1316 
A = 2.2361, B = 3.1623, C = 18.1108, EAR = 0.1490 
A = 3.1623, B = 2.0000, C = 19.0000, EAR = 0.1358 
A = 2.0000, B = 3.0000, C = 19.1050, EAR = 0.1309 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 2.0000, B = 3.0000, C = 19.1050, EAR = 0.1309 
A = 3.0000, B = 3.0000, C = 19.0000, EAR = 0.1579 
A = 3.1623, B = 3.1623, C = 18.1108, EAR = 0.1746 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.2361, B = 2.0000, C = 18.0278, EAR = 0.1175 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.2361, B = 1.0000, C = 17.1172, EAR = 0.0945 
A = 2.0000, B = 3.0000, C = 18.0000, EAR = 0.1389 
A = 3.1623, B = 2.2361, C = 17.1172, EAR = 0.1577 
A = 3.0000, B = 2.0000, C = 17.0000, EAR = 0.1471 
A = 3.1623, B = 3.0000, C = 17.1172, EAR = 0.1800 
A = 3.0000, B = 3.0000, C = 18.0000, EAR = 0.1667 
A = 3.1623, B = 3.0000, C = 17.1172, EAR = 0.1800 
A = 4.0000, B = 4.0000, C = 18.0000, EAR = 0.2222 
A = 3.1623, B = 4.1231, C = 17.2627, EAR = 0.2110 
A = 4.0000, B = 4.0000, C = 18.0000, EAR = 0.2222 
A = 4.0000, B = 4.0000, C = 17.2627, EAR = 0.2317 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.1231, B = 4.1231, C = 17.2627, EAR = 0.2388 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 4.1231, B = 4.1231, C = 17.2627, EAR = 0.2388 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.0000, B = 4.0000, C = 17.1172, EAR = 0.2337 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0000, EAR = 0.2353 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0000, EAR = 0.2353 
A = 5.0990, B = 4.1231, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 4.1231, B = 4.0000, C = 17.0294, EAR = 0.2385 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0000, B = 5.0990, C = 17.2627, EAR = 0.2925 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 4.0000, C = 17.0000, EAR = 0.2647 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 4.1231, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 17.1172, EAR = 0.2979 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.1231, B = 4.1231, C = 17.1172, EAR = 0.2409 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 5.0000, C = 18.0000, EAR = 0.2778 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0990, C = 17.2627, EAR = 0.2954 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 18.0000, EAR = 0.2222 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.1231, B = 5.0990, C = 17.2627, EAR = 0.2671 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
A = 4.0000, B = 4.0000, C = 17.0000, EAR = 0.2353 
A = 4.1231, B = 5.0990, C = 17.1172, EAR = 0.2694 
