A = 6.0000, B = 6.0828, C = 21.0238, EAR = 0.2874 
A = 7.0711, B = 6.0828, C = 20.2237, EAR = 0.3252 
A = 7.0000, B = 7.0711, C = 21.0238, EAR = 0.3346 
A = 7.0711, B = 6.3246, C = 21.2132, EAR = 0.3157 
A = 6.0000, B = 6.0828, C = 21.0238, EAR = 0.2874 
A = 6.0828, B = 6.0828, C = 21.2132, EAR = 0.2867 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 7.2801, C = 20.3961, EAR = 0.3276 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 19.0263, EAR = 0.3154 
A = 7.0711, B = 6.0828, C = 20.2237, EAR = 0.3252 
A = 6.0828, B = 6.0000, C = 20.0250, EAR = 0.3017 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.3246, B = 6.0828, C = 20.2237, EAR = 0.3068 
A = 7.0000, B = 7.0000, C = 21.0238, EAR = 0.3330 
A = 6.0828, B = 7.0711, C = 20.2237, EAR = 0.3252 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.0711, C = 20.2237, EAR = 0.3252 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.0711, C = 20.2237, EAR = 0.3252 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 6.0828, B = 7.2801, C = 20.2237, EAR = 0.3304 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.0711, C = 20.2237, EAR = 0.3252 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.2801, C = 20.2237, EAR = 0.3304 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.2801, C = 20.2237, EAR = 0.3304 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.2801, C = 20.3961, EAR = 0.3276 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 6.0828, B = 7.2801, C = 21.3776, EAR = 0.3125 
A = 7.0000, B = 7.0711, C = 20.0250, EAR = 0.3513 
A = 7.0711, B = 7.2801, C = 20.2237, EAR = 0.3548 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.2801, C = 20.2237, EAR = 0.3304 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.2801, C = 20.2237, EAR = 0.3304 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 6.0828, B = 7.2801, C = 20.2237, EAR = 0.3304 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 6.3246, B = 7.0711, C = 20.2237, EAR = 0.3312 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 7.2801, B = 7.0711, C = 20.2237, EAR = 0.3548 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 7.2801, B = 7.0711, C = 20.2237, EAR = 0.3548 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 6.0828, B = 7.2801, C = 20.2237, EAR = 0.3304 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.2801, C = 20.2237, EAR = 0.3304 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 7.0711, B = 6.0828, C = 20.2237, EAR = 0.3252 
A = 6.0000, B = 7.0711, C = 21.0000, EAR = 0.3112 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.3246, B = 5.0990, C = 20.2237, EAR = 0.2824 
A = 7.0000, B = 6.0000, C = 20.0000, EAR = 0.3250 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 21.2132, EAR = 0.2867 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.0828, B = 5.0990, C = 20.2237, EAR = 0.2765 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.3246, B = 5.0990, C = 20.3961, EAR = 0.2800 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 7.0000, B = 7.0000, C = 20.0000, EAR = 0.3500 
A = 6.0828, B = 7.0711, C = 20.3961, EAR = 0.3225 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.0828, C = 21.2132, EAR = 0.2867 
A = 5.0000, B = 6.0000, C = 21.0000, EAR = 0.2619 
A = 5.0990, B = 6.0828, C = 20.3961, EAR = 0.2741 
A = 4.0000, B = 4.0000, C = 20.0000, EAR = 0.2000 
A = 4.1231, B = 4.1231, C = 20.2237, EAR = 0.2039 
A = 3.1623, B = 3.0000, C = 21.0000, EAR = 0.1467 
A = 3.1623, B = 3.1623, C = 21.0950, EAR = 0.1499 
A = 2.0000, B = 3.0000, C = 20.0250, EAR = 0.1248 
A = 3.0000, B = 3.1623, C = 21.0950, EAR = 0.1461 
A = 2.0000, B = 2.0000, C = 22.0000, EAR = 0.0909 
A = 2.2361, B = 2.2361, C = 21.0950, EAR = 0.1060 
A = 3.0000, B = 3.0000, C = 21.0000, EAR = 0.1429 
A = 3.1623, B = 4.1231, C = 21.0950, EAR = 0.1727 
A = 3.0000, B = 2.0000, C = 23.0000, EAR = 0.1087 
A = 2.2361, B = 3.0000, C = 21.2132, EAR = 0.1234 
A = 3.0000, B = 3.0000, C = 22.0000, EAR = 0.1364 
A = 4.1231, B = 4.1231, C = 21.0950, EAR = 0.1955 
A = 4.1231, B = 3.0000, C = 21.0000, EAR = 0.1696 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 5.0000, B = 4.0000, C = 21.0000, EAR = 0.2143 
A = 5.0990, B = 5.0990, C = 21.2132, EAR = 0.2404 
A = 5.0000, B = 5.0000, C = 20.0000, EAR = 0.2500 
A = 5.3852, B = 5.0990, C = 20.2237, EAR = 0.2592 
A = 5.0000, B = 4.0000, C = 21.0238, EAR = 0.2140 
A = 5.0990, B = 5.0990, C = 20.3961, EAR = 0.2500 
A = 5.0990, B = 5.0000, C = 20.0000, EAR = 0.2525 
A = 5.0990, B = 5.0990, C = 20.2237, EAR = 0.2521 
A = 5.0000, B = 5.0000, C = 21.0238, EAR = 0.2378 
A = 5.0990, B = 5.0990, C = 21.2132, EAR = 0.2404 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 5.0990, C = 20.2237, EAR = 0.2765 
A = 6.0000, B = 6.0000, C = 19.0263, EAR = 0.3154 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 19.0263, EAR = 0.3154 
A = 6.0828, B = 7.2801, C = 19.4165, EAR = 0.3441 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.3246, B = 7.0711, C = 20.3961, EAR = 0.3284 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 7.2801, B = 6.0828, C = 20.3961, EAR = 0.3276 
A = 6.0000, B = 6.0828, C = 20.0998, EAR = 0.3006 
A = 6.0828, B = 6.3246, C = 19.2354, EAR = 0.3225 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 7.0711, B = 7.0711, C = 21.3776, EAR = 0.3308 
A = 7.0711, B = 6.0000, C = 20.0998, EAR = 0.3252 
A = 7.0711, B = 6.0828, C = 21.3776, EAR = 0.3077 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 7.0711, B = 6.0828, C = 20.3961, EAR = 0.3225 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 7.0711, B = 7.0711, C = 21.3776, EAR = 0.3308 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 7.0711, B = 6.3246, C = 21.3776, EAR = 0.3133 
A = 6.0828, B = 6.0000, C = 20.0998, EAR = 0.3006 
A = 6.0828, B = 6.3246, C = 19.2354, EAR = 0.3225 
A = 7.0000, B = 6.0000, C = 20.0250, EAR = 0.3246 
A = 6.0828, B = 7.2801, C = 20.2237, EAR = 0.3304 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 7.0711, B = 6.3246, C = 20.3961, EAR = 0.3284 
A = 7.0000, B = 7.0000, C = 21.0238, EAR = 0.3330 
A = 6.0828, B = 7.0711, C = 20.3961, EAR = 0.3225 
A = 6.0000, B = 6.0828, C = 21.0238, EAR = 0.2874 
A = 7.0711, B = 6.0828, C = 20.3961, EAR = 0.3225 
A = 7.0711, B = 6.0000, C = 20.0250, EAR = 0.3264 
A = 6.0828, B = 6.3246, C = 19.4165, EAR = 0.3195 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 7.0711, B = 7.2801, C = 19.4165, EAR = 0.3696 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 7.0711, B = 7.0711, C = 20.3961, EAR = 0.3467 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 7.0711, B = 7.2801, C = 19.4165, EAR = 0.3696 
A = 7.0000, B = 6.0000, C = 20.0000, EAR = 0.3250 
A = 7.0711, B = 7.2801, C = 20.2237, EAR = 0.3548 
A = 7.0000, B = 7.0711, C = 20.0250, EAR = 0.3513 
A = 7.0711, B = 7.2801, C = 21.3776, EAR = 0.3357 
A = 7.0000, B = 6.0828, C = 19.0263, EAR = 0.3438 
A = 7.0711, B = 7.0711, C = 20.3961, EAR = 0.3467 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 7.2801, B = 7.0711, C = 20.3961, EAR = 0.3518 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 7.0711, B = 7.0711, C = 20.3961, EAR = 0.3467 
A = 6.0000, B = 7.0000, C = 20.0998, EAR = 0.3234 
A = 7.0711, B = 7.2801, C = 20.3961, EAR = 0.3518 
A = 7.0000, B = 7.0000, C = 21.0238, EAR = 0.3330 
A = 6.0828, B = 6.0828, C = 21.2132, EAR = 0.2867 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 6.3246, B = 6.0828, C = 20.3961, EAR = 0.3042 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 7.0711, B = 7.2801, C = 20.3961, EAR = 0.3518 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 7.0711, B = 7.0711, C = 20.3961, EAR = 0.3467 
A = 7.0000, B = 7.0000, C = 21.0000, EAR = 0.3333 
A = 7.0711, B = 7.0711, C = 20.3961, EAR = 0.3467 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.2801, C = 20.3961, EAR = 0.3276 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 7.2801, B = 7.0711, C = 20.3961, EAR = 0.3518 
A = 7.0000, B = 6.0000, C = 21.0238, EAR = 0.3092 
A = 6.3246, B = 7.0711, C = 20.3961, EAR = 0.3284 
A = 6.0828, B = 7.0000, C = 21.0000, EAR = 0.3115 
A = 6.0828, B = 7.2801, C = 20.3961, EAR = 0.3276 
A = 7.0711, B = 7.0000, C = 21.0238, EAR = 0.3346 
A = 7.0711, B = 6.0828, C = 21.5870, EAR = 0.3047 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 7.0711, B = 7.2801, C = 20.3961, EAR = 0.3518 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 6.0828, B = 7.2801, C = 20.3961, EAR = 0.3276 
A = 6.0000, B = 7.0000, C = 19.0000, EAR = 0.3421 
A = 7.2801, B = 7.0711, C = 21.3776, EAR = 0.3357 
A = 7.0000, B = 7.0000, C = 20.0000, EAR = 0.3500 
A = 7.0711, B = 7.0711, C = 21.3776, EAR = 0.3308 
A = 7.0711, B = 7.0000, C = 19.0263, EAR = 0.3698 
A = 7.0711, B = 6.3246, C = 20.6155, EAR = 0.3249 
A = 6.0000, B = 7.0711, C = 20.0000, EAR = 0.3268 
A = 7.0711, B = 7.0711, C = 21.5870, EAR = 0.3276 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 6.0828, B = 7.2801, C = 20.6155, EAR = 0.3241 
A = 7.0000, B = 6.0000, C = 20.0250, EAR = 0.3246 
A = 6.0828, B = 6.3246, C = 20.3961, EAR = 0.3042 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 5.0990, B = 6.3246, C = 20.3961, EAR = 0.2800 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.3246, C = 20.3961, EAR = 0.3042 
A = 6.0000, B = 6.0000, C = 21.0000, EAR = 0.2857 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.3246, B = 6.3246, C = 20.3961, EAR = 0.3101 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 6.0828, B = 7.0000, C = 21.0238, EAR = 0.3111 
A = 6.0828, B = 6.3246, C = 20.3961, EAR = 0.3042 
A = 6.0000, B = 6.0828, C = 21.0000, EAR = 0.2877 
A = 6.3246, B = 6.3246, C = 21.5870, EAR = 0.2930 
A = 6.0000, B = 6.0000, C = 21.0000, EAR = 0.2857 
A = 6.3246, B = 6.3246, C = 22.5610, EAR = 0.2803 
A = 5.0000, B = 6.0000, C = 21.0000, EAR = 0.2619 
A = 5.0990, B = 5.3852, C = 21.3776, EAR = 0.2452 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.0828, B = 7.2801, C = 20.6155, EAR = 0.3241 
A = 7.0000, B = 6.0000, C = 20.0000, EAR = 0.3250 
A = 5.3852, B = 6.3246, C = 20.6155, EAR = 0.2840 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 6.3246, B = 6.3246, C = 21.3776, EAR = 0.2959 
A = 6.0000, B = 7.0000, C = 21.0000, EAR = 0.3095 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 7.0000, B = 6.0000, C = 20.0000, EAR = 0.3250 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 7.0000, C = 21.0000, EAR = 0.3095 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 7.0000, B = 7.0000, C = 20.0000, EAR = 0.3500 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 7.2801, B = 7.2801, C = 20.6155, EAR = 0.3531 
A = 6.0000, B = 7.0711, C = 20.0000, EAR = 0.3268 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 7.0000, B = 6.0000, C = 21.0238, EAR = 0.3092 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.0828, B = 5.0990, C = 20.2237, EAR = 0.2765 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 7.0711, B = 7.0711, C = 20.3961, EAR = 0.3467 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.0828, B = 7.0711, C = 21.3776, EAR = 0.3077 
A = 6.0828, B = 6.0000, C = 20.0000, EAR = 0.3021 
A = 6.0828, B = 5.3852, C = 20.2237, EAR = 0.2835 
A = 7.0000, B = 6.0000, C = 20.0250, EAR = 0.3246 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 5.0990, B = 6.0828, C = 20.2237, EAR = 0.2765 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.3246, B = 6.0828, C = 20.3961, EAR = 0.3042 
A = 6.0828, B = 6.0000, C = 20.0000, EAR = 0.3021 
A = 6.0828, B = 7.0711, C = 20.2237, EAR = 0.3252 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 6.0000, B = 6.0000, C = 21.0000, EAR = 0.2857 
A = 6.0828, B = 5.0990, C = 20.2237, EAR = 0.2765 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 21.2132, EAR = 0.2867 
A = 5.0000, B = 6.0000, C = 20.0000, EAR = 0.2750 
A = 5.0990, B = 6.0828, C = 20.2237, EAR = 0.2765 
A = 6.0000, B = 5.0000, C = 20.0000, EAR = 0.2750 
A = 6.0828, B = 5.0990, C = 20.2237, EAR = 0.2765 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.3246, C = 20.2237, EAR = 0.3068 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 5.0990, B = 5.0990, C = 21.2132, EAR = 0.2404 
A = 5.0000, B = 6.0000, C = 21.0238, EAR = 0.2616 
A = 5.0990, B = 6.0828, C = 21.2132, EAR = 0.2636 
A = 5.0000, B = 6.0000, C = 20.0000, EAR = 0.2750 
A = 5.0990, B = 6.0000, C = 20.2237, EAR = 0.2744 
A = 6.0000, B = 5.0000, C = 20.0000, EAR = 0.2750 
A = 6.0828, B = 5.0990, C = 20.2237, EAR = 0.2765 
A = 6.0000, B = 5.0000, C = 20.0000, EAR = 0.2750 
A = 6.0828, B = 6.0828, C = 20.2237, EAR = 0.3008 
A = 7.0000, B = 6.0000, C = 20.0250, EAR = 0.3246 
A = 7.0711, B = 6.3246, C = 20.3961, EAR = 0.3284 
A = 7.0000, B = 6.0000, C = 20.0250, EAR = 0.3246 
A = 7.0711, B = 7.0711, C = 20.3961, EAR = 0.3467 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 7.0711, B = 6.0828, C = 20.3961, EAR = 0.3225 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 7.0711, B = 7.2801, C = 20.3961, EAR = 0.3518 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 7.0711, C = 20.3961, EAR = 0.3225 
A = 6.0000, B = 6.0000, C = 20.0998, EAR = 0.2985 
A = 7.0711, B = 7.0711, C = 20.3961, EAR = 0.3467 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 6.0828, B = 7.2801, C = 20.3961, EAR = 0.3276 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.0711, C = 20.2237, EAR = 0.3252 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 6.0828, B = 7.0711, C = 21.3776, EAR = 0.3077 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 6.3246, B = 7.0711, C = 21.3776, EAR = 0.3133 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 7.0711, B = 6.0828, C = 20.2237, EAR = 0.3252 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 7.0711, B = 7.0711, C = 20.3961, EAR = 0.3467 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 7.0711, B = 7.2801, C = 20.3961, EAR = 0.3518 
A = 7.0000, B = 8.0000, C = 20.0000, EAR = 0.3750 
A = 7.0711, B = 7.0711, C = 20.3961, EAR = 0.3467 
A = 6.0000, B = 7.0000, C = 21.0238, EAR = 0.3092 
A = 7.0711, B = 6.3246, C = 20.3961, EAR = 0.3284 
A = 6.0000, B = 7.0000, C = 21.0238, EAR = 0.3092 
A = 7.0711, B = 7.2801, C = 20.3961, EAR = 0.3518 
A = 6.0000, B = 7.0000, C = 21.0238, EAR = 0.3092 
A = 7.0711, B = 7.0711, C = 21.3776, EAR = 0.3308 
A = 7.0000, B = 7.0000, C = 21.0000, EAR = 0.3333 
A = 7.2801, B = 7.0711, C = 21.3776, EAR = 0.3357 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 7.2801, B = 7.0711, C = 21.3776, EAR = 0.3357 
A = 6.0000, B = 7.0000, C = 20.0998, EAR = 0.3234 
A = 7.2801, B = 7.0711, C = 21.3776, EAR = 0.3357 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 7.0711, B = 7.2801, C = 21.3776, EAR = 0.3357 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 7.0711, B = 6.0828, C = 21.3776, EAR = 0.3077 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 7.0711, B = 7.0711, C = 21.3776, EAR = 0.3308 
A = 6.0000, B = 7.0000, C = 21.0238, EAR = 0.3092 
A = 7.0711, B = 7.2801, C = 21.3776, EAR = 0.3357 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 7.0711, B = 6.0828, C = 20.3961, EAR = 0.3225 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 7.2801, B = 7.0711, C = 21.3776, EAR = 0.3357 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 6.0828, B = 7.0711, C = 20.3961, EAR = 0.3225 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.0828, B = 7.0711, C = 20.3961, EAR = 0.3225 
A = 6.0000, B = 7.0000, C = 20.0250, EAR = 0.3246 
A = 7.2801, B = 7.0711, C = 20.3961, EAR = 0.3518 
A = 6.0828, B = 7.0000, C = 21.0238, EAR = 0.3111 
A = 7.0711, B = 7.2801, C = 20.3961, EAR = 0.3518 
A = 7.0000, B = 7.0000, C = 21.0238, EAR = 0.3330 
A = 7.2801, B = 7.0711, C = 21.3776, EAR = 0.3357 
A = 7.0711, B = 7.0000, C = 20.0250, EAR = 0.3513 
A = 6.0828, B = 7.0711, C = 20.3961, EAR = 0.3225 
A = 4.0000, B = 4.0000, C = 21.0000, EAR = 0.1905 
A = 3.1623, B = 4.0000, C = 21.2132, EAR = 0.1688 
A = 3.0000, B = 3.0000, C = 22.0000, EAR = 0.1364 
A = 2.2361, B = 3.1623, C = 21.3776, EAR = 0.1263 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 3.1623, B = 3.0000, C = 21.2132, EAR = 0.1452 
A = 4.0000, B = 4.0000, C = 21.0000, EAR = 0.1905 
A = 4.1231, B = 5.0990, C = 20.3961, EAR = 0.2261 
A = 5.0990, B = 5.0000, C = 20.0000, EAR = 0.2525 
A = 6.3246, B = 5.0990, C = 21.2132, EAR = 0.2693 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 7.2801, C = 20.3961, EAR = 0.3276 
A = 7.0000, B = 6.0000, C = 20.0250, EAR = 0.3246 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 6.0000, B = 7.0711, C = 20.0000, EAR = 0.3268 
A = 6.0828, B = 7.0711, C = 20.3961, EAR = 0.3225 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 7.2801, C = 20.3961, EAR = 0.3276 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.3246, B = 7.0711, C = 21.3776, EAR = 0.3133 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.3246, B = 7.0711, C = 21.3776, EAR = 0.3133 
A = 7.0000, B = 7.0000, C = 20.0250, EAR = 0.3496 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 21.0000, EAR = 0.2857 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 5.0990, B = 6.3246, C = 20.3961, EAR = 0.2800 
A = 5.0000, B = 5.0000, C = 20.0000, EAR = 0.2500 
A = 5.0990, B = 6.3246, C = 20.3961, EAR = 0.2800 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 6.0828, B = 5.0990, C = 20.2237, EAR = 0.2765 
A = 5.0000, B = 5.0000, C = 20.0000, EAR = 0.2500 
A = 5.0990, B = 5.0990, C = 20.2237, EAR = 0.2521 
A = 5.0000, B = 5.0000, C = 20.0000, EAR = 0.2500 
A = 5.0990, B = 5.0990, C = 20.2237, EAR = 0.2521 
A = 5.0000, B = 5.0000, C = 21.0000, EAR = 0.2381 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 6.0000, B = 5.0000, C = 20.0000, EAR = 0.2750 
A = 6.0828, B = 5.0990, C = 21.3776, EAR = 0.2615 
