A = 6.0828, B = 6.0828, C = 19.0263, EAR = 0.3197 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 7.0000, B = 6.0000, C = 18.1108, EAR = 0.3589 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 7.0000, B = 5.0000, C = 18.1108, EAR = 0.3313 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 7.0000, B = 5.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 6.0000, B = 6.0000, C = 18.0278, EAR = 0.3328 
A = 6.0000, B = 6.0000, C = 19.1050, EAR = 0.3141 
A = 7.0000, B = 6.0000, C = 19.1050, EAR = 0.3402 
A = 6.0000, B = 6.0000, C = 19.1050, EAR = 0.3141 
A = 7.0000, B = 6.0000, C = 18.1108, EAR = 0.3589 
A = 6.0000, B = 6.0000, C = 19.1050, EAR = 0.3141 
A = 6.0828, B = 5.0000, C = 17.0294, EAR = 0.3254 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 7.0711, B = 5.0000, C = 17.1172, EAR = 0.3526 
A = 6.0828, B = 6.0000, C = 19.0263, EAR = 0.3175 
A = 7.0711, B = 5.0000, C = 17.1172, EAR = 0.3526 
A = 6.0000, B = 6.0000, C = 19.1050, EAR = 0.3141 
A = 7.0711, B = 6.0000, C = 18.1108, EAR = 0.3609 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0828, B = 5.0000, C = 18.0278, EAR = 0.3074 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 7.0711, B = 6.0000, C = 18.1108, EAR = 0.3609 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 7.0711, B = 5.0990, C = 18.1108, EAR = 0.3360 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 7.0000, B = 5.0990, C = 18.1108, EAR = 0.3340 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 7.0000, B = 5.0990, C = 18.1108, EAR = 0.3340 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 5.0990, C = 18.1108, EAR = 0.3064 
A = 6.0828, B = 6.0828, C = 19.0263, EAR = 0.3197 
A = 7.0000, B = 5.0990, C = 18.1108, EAR = 0.3340 
A = 6.0828, B = 6.0828, C = 18.0278, EAR = 0.3374 
A = 6.0000, B = 5.0990, C = 18.1108, EAR = 0.3064 
A = 6.0828, B = 6.0828, C = 19.0263, EAR = 0.3197 
A = 7.0000, B = 5.0990, C = 18.1108, EAR = 0.3340 
A = 6.0828, B = 6.0828, C = 19.0263, EAR = 0.3197 
A = 7.0000, B = 5.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 6.0828, C = 19.0263, EAR = 0.3197 
A = 7.0000, B = 6.0000, C = 18.1108, EAR = 0.3589 
A = 6.0828, B = 6.0828, C = 18.0278, EAR = 0.3374 
A = 6.0000, B = 6.0000, C = 18.0278, EAR = 0.3328 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 6.0828, B = 6.0828, C = 19.0263, EAR = 0.3197 
A = 7.0000, B = 5.0000, C = 18.1108, EAR = 0.3313 
A = 6.0000, B = 6.0000, C = 19.0263, EAR = 0.3154 
A = 6.0000, B = 5.0000, C = 19.0263, EAR = 0.2891 
A = 7.0711, B = 6.0000, C = 19.0263, EAR = 0.3435 
A = 7.0711, B = 5.0000, C = 17.1172, EAR = 0.3526 
A = 6.0000, B = 6.0000, C = 19.0263, EAR = 0.3154 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 6.0000, C = 19.0263, EAR = 0.3175 
A = 7.0711, B = 5.0000, C = 18.1108, EAR = 0.3333 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 7.0000, B = 6.0000, C = 18.1108, EAR = 0.3589 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 7.0711, B = 6.0000, C = 18.1108, EAR = 0.3609 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 7.0000, B = 6.0000, C = 18.1108, EAR = 0.3589 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0000, B = 6.0828, C = 18.0278, EAR = 0.3351 
A = 6.0828, B = 6.0000, C = 18.0278, EAR = 0.3351 
A = 6.0000, B = 6.0000, C = 19.0263, EAR = 0.3154 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0000, C = 19.0263, EAR = 0.3175 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 6.0828, B = 6.0000, C = 19.0263, EAR = 0.3175 
A = 6.0828, B = 5.0000, C = 18.0278, EAR = 0.3074 
A = 5.0000, B = 6.0000, C = 18.0278, EAR = 0.3051 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0000, B = 7.0000, C = 19.0263, EAR = 0.3416 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 5.0990, B = 7.0000, C = 19.0263, EAR = 0.3180 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 5.0000, B = 5.0000, C = 19.0263, EAR = 0.2628 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0828, C = 19.0263, EAR = 0.3197 
A = 6.0828, B = 6.0000, C = 18.0278, EAR = 0.3351 
A = 6.0828, B = 6.0000, C = 19.0263, EAR = 0.3175 
A = 6.0828, B = 5.0000, C = 18.0278, EAR = 0.3074 
A = 4.1231, B = 4.0000, C = 19.0263, EAR = 0.2135 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 3.0000, B = 2.2361, C = 17.0000, EAR = 0.1540 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 4.0000, B = 3.1623, C = 17.0000, EAR = 0.2107 
A = 3.0000, B = 2.0000, C = 18.0000, EAR = 0.1389 
A = 2.2361, B = 3.0000, C = 17.0000, EAR = 0.1540 
A = 2.0000, B = 2.2361, C = 18.0000, EAR = 0.1177 
A = 2.0000, B = 3.0000, C = 17.0294, EAR = 0.1468 
A = 3.0000, B = 2.0000, C = 18.0000, EAR = 0.1389 
A = 2.0000, B = 3.0000, C = 17.0000, EAR = 0.1471 
A = 2.0000, B = 2.2361, C = 18.0278, EAR = 0.1175 
A = 2.0000, B = 2.0000, C = 17.0000, EAR = 0.1176 
A = 3.0000, B = 2.0000, C = 18.0000, EAR = 0.1389 
A = 2.0000, B = 2.0000, C = 17.0000, EAR = 0.1176 
A = 4.0000, B = 3.0000, C = 18.0000, EAR = 0.1944 
A = 4.0000, B = 4.0000, C = 17.0000, EAR = 0.2353 
A = 4.0000, B = 4.1231, C = 18.0000, EAR = 0.2256 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.0000, B = 4.0000, C = 18.0000, EAR = 0.2222 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 4.0000, B = 5.0990, C = 18.0278, EAR = 0.2524 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.0000, B = 4.1231, C = 18.0278, EAR = 0.2253 
A = 4.1231, B = 4.0000, C = 18.0278, EAR = 0.2253 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 5.0000, B = 5.0000, C = 18.0000, EAR = 0.2778 
A = 5.0990, B = 5.0990, C = 18.0000, EAR = 0.2833 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 4.0000, B = 5.0000, C = 17.0000, EAR = 0.2647 
A = 4.0000, B = 4.1231, C = 19.0263, EAR = 0.2135 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 4.0000, B = 5.0000, C = 18.0278, EAR = 0.2496 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 4.0000, B = 5.0990, C = 18.0278, EAR = 0.2524 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 5.0000, B = 5.0990, C = 18.0000, EAR = 0.2805 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0000, C = 19.0263, EAR = 0.2628 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0990, C = 19.0263, EAR = 0.2654 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 5.0990, C = 19.0263, EAR = 0.2654 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 5.0000, B = 5.0990, C = 19.0000, EAR = 0.2658 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 5.0000, B = 5.0990, C = 19.0263, EAR = 0.2654 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0000, C = 19.0263, EAR = 0.2628 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 19.0263, EAR = 0.2654 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0000, C = 18.0000, EAR = 0.2805 
A = 5.0000, B = 4.1231, C = 18.0278, EAR = 0.2530 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.0000, B = 5.0990, C = 18.0278, EAR = 0.2524 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 4.1231, C = 18.0278, EAR = 0.2530 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0990, C = 18.0000, EAR = 0.2805 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0000, C = 19.0263, EAR = 0.2628 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 5.0990, C = 18.0000, EAR = 0.2805 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 4.0000, B = 5.0990, C = 18.0278, EAR = 0.2524 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 4.0000, B = 5.0990, C = 18.0278, EAR = 0.2524 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.0000, B = 5.0990, C = 19.0263, EAR = 0.2391 
A = 4.1231, B = 4.0000, C = 18.0278, EAR = 0.2253 
A = 4.0000, B = 5.0990, C = 18.0278, EAR = 0.2524 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0000, B = 5.0990, C = 19.0263, EAR = 0.2654 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 4.0000, C = 18.0278, EAR = 0.2524 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 4.1231, B = 5.0000, C = 18.0278, EAR = 0.2530 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 4.0000, B = 5.0000, C = 18.0278, EAR = 0.2496 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 4.0000, B = 5.0000, C = 18.0278, EAR = 0.2496 
A = 5.0000, B = 4.1231, C = 18.0278, EAR = 0.2530 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 4.0000, B = 5.0990, C = 18.0278, EAR = 0.2524 
A = 5.0990, B = 4.0000, C = 18.0278, EAR = 0.2524 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 4.0000, C = 17.0294, EAR = 0.2642 
A = 5.0000, B = 5.0990, C = 19.0263, EAR = 0.2654 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0990, B = 5.0990, C = 18.0278, EAR = 0.2828 
A = 5.0990, B = 5.0000, C = 17.1172, EAR = 0.2950 
A = 5.0000, B = 5.0990, C = 19.0263, EAR = 0.2654 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 5.0990, C = 19.0263, EAR = 0.2939 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 5.0990, B = 5.0990, C = 18.0278, EAR = 0.2828 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 5.0990, C = 18.0278, EAR = 0.2828 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 19.0263, EAR = 0.2654 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 5.0000, C = 18.0278, EAR = 0.3074 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 5.0000, B = 6.0828, C = 19.0263, EAR = 0.2912 
A = 6.0000, B = 5.0000, C = 17.0294, EAR = 0.3230 
A = 5.0000, B = 5.0990, C = 19.0263, EAR = 0.2654 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0000, C = 19.0263, EAR = 0.2654 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0828, B = 5.0000, C = 19.0263, EAR = 0.2912 
A = 6.0000, B = 5.0000, C = 17.0294, EAR = 0.3230 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 6.0000, C = 18.0278, EAR = 0.3078 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0990, C = 18.0278, EAR = 0.2828 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0990, C = 18.0278, EAR = 0.2828 
A = 5.0000, B = 6.0828, C = 18.0278, EAR = 0.3074 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 6.0000, C = 18.0278, EAR = 0.3078 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0990, B = 5.0990, C = 17.0294, EAR = 0.2994 
A = 5.0000, B = 5.0990, C = 18.0000, EAR = 0.2805 
A = 5.0990, B = 5.0000, C = 17.0294, EAR = 0.2965 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 6.0828, B = 5.0990, C = 18.0278, EAR = 0.3101 
A = 6.0000, B = 5.0000, C = 18.1108, EAR = 0.3037 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 6.0000, B = 5.0000, C = 18.1108, EAR = 0.3037 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 6.0828, B = 6.0000, C = 18.0278, EAR = 0.3351 
A = 6.0000, B = 6.0000, C = 18.0278, EAR = 0.3328 
A = 6.0828, B = 6.0828, C = 18.0278, EAR = 0.3374 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 5.0990, B = 6.0000, C = 18.0278, EAR = 0.3078 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 7.0000, B = 5.0990, C = 18.1108, EAR = 0.3340 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 5.0990, B = 6.0000, C = 18.1108, EAR = 0.3064 
A = 7.0000, B = 5.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 5.0000, C = 18.0278, EAR = 0.3074 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 6.0828, B = 6.0000, C = 18.0278, EAR = 0.3351 
A = 6.0828, B = 6.0000, C = 18.0278, EAR = 0.3351 
A = 6.0828, B = 6.0828, C = 18.0278, EAR = 0.3374 
A = 6.0000, B = 6.0000, C = 18.0278, EAR = 0.3328 
A = 6.0828, B = 6.0828, C = 18.0278, EAR = 0.3374 
A = 6.0828, B = 6.0000, C = 17.0294, EAR = 0.3548 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 6.0000, B = 5.0000, C = 18.1108, EAR = 0.3037 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 6.0000, B = 5.0990, C = 18.1108, EAR = 0.3064 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 7.0711, B = 6.0000, C = 18.1108, EAR = 0.3609 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 5.0990, B = 6.0000, C = 18.1108, EAR = 0.3064 
A = 6.0828, B = 6.0828, C = 19.0263, EAR = 0.3197 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 5.0990, B = 6.0828, C = 19.0263, EAR = 0.2939 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 5.0990, B = 6.0000, C = 19.0263, EAR = 0.2917 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 19.0263, EAR = 0.3197 
A = 6.0828, B = 6.0828, C = 18.0278, EAR = 0.3374 
A = 6.0000, B = 6.0000, C = 19.1050, EAR = 0.3141 
A = 6.0000, B = 6.0000, C = 18.0278, EAR = 0.3328 
A = 5.0990, B = 5.0000, C = 19.0263, EAR = 0.2654 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 3.1623, B = 3.0000, C = 17.0000, EAR = 0.1812 
A = 3.0000, B = 2.0000, C = 16.0000, EAR = 0.1562 
A = 3.0000, B = 3.1623, C = 17.0000, EAR = 0.1812 
A = 3.0000, B = 3.0000, C = 16.0000, EAR = 0.1875 
A = 3.0000, B = 3.1623, C = 17.0000, EAR = 0.1812 
A = 3.0000, B = 3.0000, C = 16.0000, EAR = 0.1875 
A = 2.0000, B = 3.0000, C = 17.0000, EAR = 0.1471 
A = 3.1623, B = 2.0000, C = 17.0000, EAR = 0.1518 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.0000, B = 2.2361, C = 17.0000, EAR = 0.1246 
A = 2.2361, B = 2.0000, C = 17.0000, EAR = 0.1246 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 3.0000, B = 2.0000, C = 17.0000, EAR = 0.1471 
A = 2.0000, B = 3.0000, C = 18.0000, EAR = 0.1389 
A = 3.0000, B = 3.0000, C = 18.0000, EAR = 0.1667 
A = 3.0000, B = 3.0000, C = 17.0000, EAR = 0.1765 
A = 3.0000, B = 3.0000, C = 18.0000, EAR = 0.1667 
A = 3.0000, B = 4.0000, C = 17.0000, EAR = 0.2059 
A = 4.0000, B = 4.0000, C = 19.0263, EAR = 0.2102 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.0000, B = 5.0990, C = 18.0278, EAR = 0.2524 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.1231, B = 4.0000, C = 17.0294, EAR = 0.2385 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.1231, B = 4.0000, C = 19.0263, EAR = 0.2135 
A = 3.0000, B = 4.0000, C = 17.0294, EAR = 0.2055 
A = 4.0000, B = 4.1231, C = 18.0278, EAR = 0.2253 
A = 3.0000, B = 4.0000, C = 17.0294, EAR = 0.2055 
A = 4.0000, B = 5.0990, C = 19.0263, EAR = 0.2391 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.1231, B = 5.0000, C = 18.0278, EAR = 0.2530 
A = 5.0990, B = 4.0000, C = 17.0294, EAR = 0.2672 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 4.0000, C = 18.1108, EAR = 0.2485 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 6.0000, B = 6.0828, C = 19.0263, EAR = 0.3175 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 5.0990, B = 6.0000, C = 18.0278, EAR = 0.3078 
A = 6.0000, B = 5.0000, C = 18.0278, EAR = 0.3051 
A = 5.0990, B = 6.0000, C = 18.0278, EAR = 0.3078 
A = 6.0000, B = 5.0990, C = 18.1108, EAR = 0.3064 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 6.0000, C = 18.1108, EAR = 0.3064 
A = 5.0000, B = 5.0000, C = 18.1108, EAR = 0.2761 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
