A = 3.0000, B = 2.0000, C = 16.0312, EAR = 0.1559 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0000, B = 5.0000, C = 14.0357, EAR = 0.3562 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0990, C = 14.0000, EAR = 0.3642 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0000, B = 5.0990, C = 14.0357, EAR = 0.3598 
A = 5.0990, B = 5.0000, C = 16.0000, EAR = 0.3156 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0000, B = 5.0000, C = 13.0000, EAR = 0.3846 
A = 5.0000, B = 4.0000, C = 16.0000, EAR = 0.2812 
A = 5.0000, B = 5.0990, C = 14.0357, EAR = 0.3598 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0990, C = 14.0357, EAR = 0.3633 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 5.0000, C = 13.0384, EAR = 0.4250 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0990, B = 5.0990, C = 13.0384, EAR = 0.3911 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0990, C = 14.0357, EAR = 0.3633 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0000, C = 14.0357, EAR = 0.3598 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0000, C = 13.0384, EAR = 0.3873 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 6.0828, B = 5.0000, C = 13.0384, EAR = 0.4250 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0990, C = 14.0357, EAR = 0.3633 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0990, C = 14.0357, EAR = 0.3633 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0990, B = 5.0990, C = 14.0357, EAR = 0.3633 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0990, B = 5.0990, C = 14.0357, EAR = 0.3633 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 5.0990, C = 16.0000, EAR = 0.3468 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 5.0990, C = 15.0000, EAR = 0.3700 
A = 5.0000, B = 5.0000, C = 13.0000, EAR = 0.3846 
A = 6.0000, B = 5.0000, C = 15.0000, EAR = 0.3667 
A = 5.0990, B = 5.0000, C = 13.0000, EAR = 0.3884 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 5.0990, C = 16.0000, EAR = 0.3468 
A = 6.0000, B = 5.0000, C = 14.0000, EAR = 0.3929 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 5.0990, C = 14.0357, EAR = 0.3954 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 6.0000, B = 5.0990, C = 14.0000, EAR = 0.3964 
A = 6.0000, B = 5.0000, C = 15.0000, EAR = 0.3667 
A = 6.0828, B = 5.0000, C = 15.0333, EAR = 0.3686 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0990, B = 5.0000, C = 14.0357, EAR = 0.3598 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 6.0000, B = 5.0000, C = 14.0000, EAR = 0.3929 
A = 6.0000, B = 5.0000, C = 15.0000, EAR = 0.3667 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 5.0000, C = 14.0357, EAR = 0.3919 
A = 6.0000, B = 5.0000, C = 15.0000, EAR = 0.3667 
A = 5.0990, B = 5.0000, C = 15.0000, EAR = 0.3366 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0990, B = 6.0000, C = 15.0000, EAR = 0.3700 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 5.0990, B = 5.0000, C = 15.0000, EAR = 0.3366 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 4.0000, C = 14.0000, EAR = 0.3214 
A = 4.0000, B = 5.0000, C = 16.0000, EAR = 0.2812 
A = 4.0000, B = 4.0000, C = 14.0000, EAR = 0.2857 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 3.0000, B = 4.0000, C = 13.0000, EAR = 0.2692 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 3.0000, B = 3.0000, C = 13.0384, EAR = 0.2301 
A = 4.0000, B = 3.0000, C = 14.0357, EAR = 0.2494 
A = 3.0000, B = 2.0000, C = 13.0000, EAR = 0.1923 
A = 3.0000, B = 4.0000, C = 14.1421, EAR = 0.2475 
A = 3.0000, B = 3.0000, C = 14.0000, EAR = 0.2143 
A = 3.0000, B = 3.0000, C = 14.0357, EAR = 0.2137 
A = 3.0000, B = 3.0000, C = 14.0357, EAR = 0.2137 
A = 3.0000, B = 3.0000, C = 14.0357, EAR = 0.2137 
A = 3.0000, B = 4.0000, C = 14.0357, EAR = 0.2494 
A = 3.1623, B = 4.0000, C = 15.0333, EAR = 0.2382 
A = 4.0000, B = 3.1623, C = 14.0000, EAR = 0.2558 
A = 4.0000, B = 4.1231, C = 15.0000, EAR = 0.2708 
A = 4.0000, B = 4.0000, C = 14.0000, EAR = 0.2857 
A = 5.0000, B = 4.0000, C = 15.0000, EAR = 0.3000 
A = 5.0000, B = 4.0000, C = 14.0000, EAR = 0.3214 
A = 4.0000, B = 5.0000, C = 15.0333, EAR = 0.2993 
A = 5.0000, B = 4.0000, C = 14.0000, EAR = 0.3214 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 5.0990, B = 4.0000, C = 15.0000, EAR = 0.3033 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 5.0990, B = 5.0000, C = 15.0000, EAR = 0.3366 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0990, B = 5.0000, C = 15.0000, EAR = 0.3366 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0990, B = 5.0000, C = 15.0000, EAR = 0.3366 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0990, B = 6.0000, C = 15.0000, EAR = 0.3700 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0990, B = 5.0000, C = 15.0000, EAR = 0.3366 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0990, B = 5.0000, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0990, B = 5.0000, C = 15.0000, EAR = 0.3366 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 6.0000, B = 5.0000, C = 14.0000, EAR = 0.3929 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 5.0000, C = 14.0357, EAR = 0.3919 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 6.0000, B = 5.0000, C = 14.0000, EAR = 0.3929 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 5.0990, C = 14.0000, EAR = 0.3964 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 5.0000, C = 14.0000, EAR = 0.3929 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 5.0000, C = 14.0000, EAR = 0.3929 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 14.0357, EAR = 0.3598 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 14.0357, EAR = 0.3598 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0000, B = 5.0990, C = 14.0357, EAR = 0.3598 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0828, B = 5.0990, C = 15.0000, EAR = 0.3727 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0828, B = 5.0990, C = 15.0000, EAR = 0.3727 
A = 5.0000, B = 5.0000, C = 14.0357, EAR = 0.3562 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0990, B = 5.0000, C = 15.0000, EAR = 0.3366 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0990, B = 5.0000, C = 15.0000, EAR = 0.3366 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 14.0000, EAR = 0.3607 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0000, B = 5.0000, C = 14.0000, EAR = 0.3571 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0990, B = 5.0000, C = 15.0000, EAR = 0.3366 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 5.0000, B = 6.0000, C = 14.0000, EAR = 0.3929 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 6.0828, C = 15.0000, EAR = 0.3694 
A = 5.0000, B = 6.0000, C = 16.0312, EAR = 0.3431 
A = 5.0990, B = 6.0000, C = 15.0000, EAR = 0.3700 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0000, B = 5.0000, C = 15.0333, EAR = 0.3659 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0000, B = 6.0828, C = 16.0312, EAR = 0.3769 
A = 6.0000, B = 6.0828, C = 15.0000, EAR = 0.4028 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0828, B = 6.0000, C = 16.0000, EAR = 0.3776 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0000, B = 5.0000, C = 15.0333, EAR = 0.3659 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 5.0990, B = 5.0000, C = 16.0000, EAR = 0.3156 
A = 6.0000, B = 5.0000, C = 17.0294, EAR = 0.3230 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 6.0000, C = 16.0000, EAR = 0.3468 
A = 6.0000, B = 5.0000, C = 16.0312, EAR = 0.3431 
A = 5.0990, B = 5.0000, C = 16.0000, EAR = 0.3156 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 5.0000, B = 6.0828, C = 16.0000, EAR = 0.3463 
A = 5.0990, B = 5.0990, C = 16.0312, EAR = 0.3181 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 5.0990, B = 5.0990, C = 16.0312, EAR = 0.3181 
A = 5.0990, B = 6.0000, C = 16.0000, EAR = 0.3468 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 5.0990, B = 5.0990, C = 16.0312, EAR = 0.3181 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 5.0990, B = 5.0990, C = 16.0312, EAR = 0.3181 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0828, B = 5.0000, C = 16.0312, EAR = 0.3457 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 5.0000, C = 17.0294, EAR = 0.3230 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 5.0000, C = 16.0312, EAR = 0.3431 
A = 5.0990, B = 6.0000, C = 15.0000, EAR = 0.3700 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0990, B = 6.0828, C = 16.0000, EAR = 0.3494 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 5.0990, C = 16.0312, EAR = 0.3462 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 5.0990, B = 6.0000, C = 16.0000, EAR = 0.3468 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 5.0000, B = 5.0990, C = 15.0000, EAR = 0.3366 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 4.0000, B = 5.0000, C = 14.0000, EAR = 0.3214 
A = 4.0000, B = 4.1231, C = 16.0000, EAR = 0.2538 
A = 3.0000, B = 4.0000, C = 14.0000, EAR = 0.2500 
A = 3.0000, B = 4.0000, C = 15.0333, EAR = 0.2328 
A = 3.0000, B = 3.0000, C = 14.0357, EAR = 0.2137 
A = 3.0000, B = 3.0000, C = 15.0000, EAR = 0.2000 
A = 3.0000, B = 3.0000, C = 14.0357, EAR = 0.2137 
A = 3.0000, B = 3.0000, C = 15.0000, EAR = 0.2000 
A = 3.1623, B = 3.1623, C = 14.0357, EAR = 0.2253 
A = 3.1623, B = 3.0000, C = 15.0333, EAR = 0.2050 
A = 3.0000, B = 3.0000, C = 14.0357, EAR = 0.2137 
A = 3.0000, B = 3.0000, C = 15.0000, EAR = 0.2000 
A = 4.0000, B = 3.0000, C = 15.0333, EAR = 0.2328 
A = 3.0000, B = 3.0000, C = 15.0000, EAR = 0.2000 
A = 3.0000, B = 4.0000, C = 14.0357, EAR = 0.2494 
A = 3.0000, B = 4.0000, C = 15.0000, EAR = 0.2333 
A = 4.0000, B = 4.0000, C = 15.0000, EAR = 0.2667 
A = 4.0000, B = 3.0000, C = 16.0000, EAR = 0.2188 
A = 4.0000, B = 5.0000, C = 15.0000, EAR = 0.3000 
A = 5.0000, B = 4.0000, C = 16.0000, EAR = 0.2812 
A = 5.0000, B = 4.0000, C = 15.0000, EAR = 0.3000 
A = 4.0000, B = 5.0990, C = 16.0312, EAR = 0.2838 
A = 5.0000, B = 5.0990, C = 15.0000, EAR = 0.3366 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 5.0990, B = 5.0000, C = 16.0312, EAR = 0.3150 
A = 5.0000, B = 6.0828, C = 15.0000, EAR = 0.3694 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 5.0000, B = 5.0990, C = 16.0312, EAR = 0.3150 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 5.0990, B = 5.0000, C = 16.0312, EAR = 0.3150 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 5.0990, C = 16.0312, EAR = 0.3488 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0828, B = 5.0990, C = 16.0312, EAR = 0.3488 
A = 5.0000, B = 6.0000, C = 15.0000, EAR = 0.3667 
A = 5.0990, B = 5.0990, C = 16.0312, EAR = 0.3181 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 6.0000, C = 16.0312, EAR = 0.3769 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 5.0990, C = 16.0312, EAR = 0.3462 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0990, B = 5.0000, C = 16.0000, EAR = 0.3156 
A = 6.0000, B = 6.0828, C = 16.0312, EAR = 0.3769 
A = 5.0000, B = 6.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 5.0990, B = 5.0000, C = 16.0000, EAR = 0.3156 
A = 6.0000, B = 6.0828, C = 16.0312, EAR = 0.3769 
A = 6.0000, B = 6.0000, C = 16.0000, EAR = 0.3750 
A = 6.0000, B = 6.0828, C = 16.0312, EAR = 0.3769 
A = 6.0828, B = 5.0000, C = 15.0000, EAR = 0.3694 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 5.0990, C = 16.0000, EAR = 0.3156 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 5.0990, B = 5.0000, C = 16.0000, EAR = 0.3156 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0000, B = 5.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0828, B = 5.0000, C = 15.0000, EAR = 0.3694 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0000, B = 5.0990, C = 16.0000, EAR = 0.3468 
A = 6.0000, B = 6.0828, C = 16.0312, EAR = 0.3769 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 5.0000, B = 5.0990, C = 15.0000, EAR = 0.3366 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 5.0990, C = 16.0000, EAR = 0.3156 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 5.0000, B = 5.0990, C = 16.0000, EAR = 0.3156 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0000, B = 6.0828, C = 16.0312, EAR = 0.3769 
A = 6.0828, B = 6.0000, C = 15.0000, EAR = 0.4028 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 5.0000, B = 5.0000, C = 15.0000, EAR = 0.3333 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0000, B = 5.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0000, B = 5.0000, C = 15.0000, EAR = 0.3667 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0828, B = 6.0000, C = 15.0000, EAR = 0.4028 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0828, B = 5.0000, C = 15.0333, EAR = 0.3686 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0828, B = 6.0000, C = 15.0000, EAR = 0.4028 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 5.0990, B = 6.0000, C = 15.0000, EAR = 0.3700 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0000, B = 5.0000, C = 16.0000, EAR = 0.3438 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 5.0000, B = 5.0000, C = 16.0000, EAR = 0.3125 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.0312, EAR = 0.3794 
