A = 4.0000, B = 3.1623, C = 18.0278, EAR = 0.1986 
A = 5.0000, B = 5.0000, C = 21.0000, EAR = 0.2381 
A = 6.0828, B = 5.0990, C = 20.6155, EAR = 0.2712 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 5.0000, B = 6.0828, C = 21.0238, EAR = 0.2636 
A = 6.3246, B = 5.0990, C = 20.6155, EAR = 0.2771 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.3246, C = 20.6155, EAR = 0.3009 
A = 5.0000, B = 6.0828, C = 21.0950, EAR = 0.2627 
A = 6.0828, B = 6.3246, C = 20.6155, EAR = 0.3009 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.3246, C = 20.6155, EAR = 0.3009 
A = 6.0000, B = 6.0828, C = 21.0950, EAR = 0.2864 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 6.0000, C = 22.0907, EAR = 0.2716 
A = 5.0990, B = 6.3246, C = 22.8035, EAR = 0.2505 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 5.0990, C = 19.4165, EAR = 0.2879 
A = 6.0000, B = 6.0000, C = 22.0227, EAR = 0.2724 
A = 7.0711, B = 7.2801, C = 22.8035, EAR = 0.3147 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.3246, C = 21.5870, EAR = 0.2874 
A = 5.0000, B = 5.0000, C = 21.0238, EAR = 0.2378 
A = 6.3246, B = 6.0828, C = 20.6155, EAR = 0.3009 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.3246, C = 20.6155, EAR = 0.3009 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.3246, B = 6.0828, C = 20.6155, EAR = 0.3009 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 19.6469, EAR = 0.3096 
A = 6.0000, B = 5.0990, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.0828, C = 21.5870, EAR = 0.2818 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.3246, B = 6.0828, C = 20.6155, EAR = 0.3009 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.3246, B = 6.0828, C = 20.6155, EAR = 0.3009 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.3246, B = 6.0828, C = 20.6155, EAR = 0.3009 
A = 6.0828, B = 5.0000, C = 20.0250, EAR = 0.2767 
A = 6.3246, B = 6.0828, C = 20.3961, EAR = 0.3042 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 7.0711, B = 6.3246, C = 20.6155, EAR = 0.3249 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.3246, B = 6.0828, C = 20.6155, EAR = 0.3009 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 6.0828, C = 20.0250, EAR = 0.3017 
A = 6.0828, B = 6.3246, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 5.0990, C = 20.0250, EAR = 0.2771 
A = 6.3246, B = 6.0828, C = 20.6155, EAR = 0.3009 
A = 6.0000, B = 6.0828, C = 20.0250, EAR = 0.3017 
A = 6.0828, B = 6.3246, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.3246, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 21.5870, EAR = 0.2818 
A = 6.0000, B = 6.0828, C = 20.0250, EAR = 0.3017 
A = 6.0828, B = 6.0828, C = 21.5870, EAR = 0.2818 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 6.0828, B = 5.0990, C = 20.6155, EAR = 0.2712 
A = 6.0000, B = 5.0990, C = 20.0250, EAR = 0.2771 
A = 6.0828, B = 6.3246, C = 20.6155, EAR = 0.3009 
A = 6.0000, B = 6.0000, C = 20.0998, EAR = 0.2985 
A = 6.3246, B = 6.0828, C = 20.6155, EAR = 0.3009 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 6.0000, B = 6.0000, C = 21.0950, EAR = 0.2844 
A = 6.0828, B = 6.3246, C = 20.8806, EAR = 0.2971 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.3246, C = 21.8403, EAR = 0.2840 
A = 6.0000, B = 7.0711, C = 21.0238, EAR = 0.3109 
A = 7.0711, B = 6.3246, C = 21.8403, EAR = 0.3067 
A = 6.0000, B = 6.0828, C = 20.0250, EAR = 0.3017 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 5.0000, B = 6.0828, C = 20.0250, EAR = 0.2767 
A = 6.0828, B = 5.0990, C = 19.4165, EAR = 0.2879 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.3246, B = 6.3246, C = 20.8806, EAR = 0.3029 
A = 5.0990, B = 5.0000, C = 21.0238, EAR = 0.2402 
A = 6.3246, B = 5.0990, C = 21.8403, EAR = 0.2615 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.3246, C = 21.8403, EAR = 0.2840 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 6.3246, B = 5.3852, C = 20.6155, EAR = 0.2840 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.3246, C = 20.6155, EAR = 0.3009 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 6.0000, B = 6.0828, C = 20.0250, EAR = 0.3017 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 6.0000, B = 5.0990, C = 20.0250, EAR = 0.2771 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.0828, C = 21.5870, EAR = 0.2818 
A = 5.0000, B = 4.0000, C = 20.0250, EAR = 0.2247 
A = 5.0990, B = 5.0990, C = 21.5870, EAR = 0.2362 
A = 4.0000, B = 3.0000, C = 21.0000, EAR = 0.1667 
A = 3.1623, B = 3.0000, C = 20.3961, EAR = 0.1511 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 3.1623, B = 3.0000, C = 21.3776, EAR = 0.1441 
A = 4.0000, B = 3.0000, C = 21.0000, EAR = 0.1667 
A = 3.1623, B = 4.0000, C = 22.3607, EAR = 0.1602 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 6.3246, B = 5.0990, C = 21.5870, EAR = 0.2646 
A = 5.0990, B = 5.0000, C = 21.0000, EAR = 0.2405 
A = 6.0828, B = 5.0990, C = 21.3776, EAR = 0.2615 
A = 5.0000, B = 6.0000, C = 21.0000, EAR = 0.2619 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0828, B = 6.0000, C = 20.0998, EAR = 0.3006 
A = 7.0711, B = 6.0828, C = 21.5870, EAR = 0.3047 
A = 6.0828, B = 6.0000, C = 20.0250, EAR = 0.3017 
A = 6.3246, B = 6.0828, C = 20.6155, EAR = 0.3009 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 5.0990, B = 6.0828, C = 20.3961, EAR = 0.2741 
A = 6.0828, B = 6.0000, C = 19.0263, EAR = 0.3175 
A = 6.3246, B = 7.2801, C = 20.6155, EAR = 0.3300 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 5.0990, B = 6.3246, C = 21.5870, EAR = 0.2646 
A = 6.0000, B = 5.0000, C = 19.0263, EAR = 0.2891 
A = 6.0828, B = 6.0828, C = 19.6469, EAR = 0.3096 
A = 6.0828, B = 7.0000, C = 19.0263, EAR = 0.3438 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 6.0828, B = 7.0711, C = 21.3776, EAR = 0.3077 
A = 6.0000, B = 7.0711, C = 19.0263, EAR = 0.3435 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 5.0000, B = 6.0000, C = 19.0263, EAR = 0.2891 
A = 6.3246, B = 6.3246, C = 20.3961, EAR = 0.3101 
A = 6.0000, B = 7.0000, C = 19.0263, EAR = 0.3416 
A = 7.2801, B = 7.2801, C = 20.3961, EAR = 0.3569 
A = 5.0990, B = 5.0990, C = 19.0000, EAR = 0.2684 
A = 5.0990, B = 5.0990, C = 20.6155, EAR = 0.2473 
A = 5.0000, B = 6.0000, C = 19.0000, EAR = 0.2895 
A = 5.3852, B = 6.0828, C = 19.4165, EAR = 0.2953 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 6.0000, B = 7.0000, C = 20.0000, EAR = 0.3250 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 6.0000, B = 7.0000, C = 19.0000, EAR = 0.3421 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 5.0000, B = 6.0000, C = 19.0000, EAR = 0.2895 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 5.0000, B = 6.0000, C = 20.0000, EAR = 0.2750 
A = 5.0990, B = 6.3246, C = 20.6155, EAR = 0.2771 
A = 5.0000, B = 6.0000, C = 20.0000, EAR = 0.2750 
A = 6.0828, B = 6.0828, C = 21.5870, EAR = 0.2818 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.3246, B = 6.0828, C = 20.3961, EAR = 0.3042 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 6.0828, B = 5.0990, C = 20.6155, EAR = 0.2712 
A = 6.0000, B = 6.0000, C = 19.0000, EAR = 0.3158 
A = 5.0990, B = 5.0990, C = 19.6469, EAR = 0.2595 
A = 5.0000, B = 5.0000, C = 19.0263, EAR = 0.2628 
A = 5.0990, B = 5.0990, C = 20.6155, EAR = 0.2473 
A = 6.0000, B = 6.0000, C = 20.0000, EAR = 0.3000 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 5.0000, B = 5.0000, C = 19.0000, EAR = 0.2632 
A = 5.3852, B = 5.3852, C = 19.4165, EAR = 0.2774 
A = 5.0000, B = 5.0000, C = 20.0000, EAR = 0.2500 
A = 5.3852, B = 5.3852, C = 19.6469, EAR = 0.2741 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 5.0990, B = 5.0990, C = 20.6155, EAR = 0.2473 
A = 5.0000, B = 6.0828, C = 20.0250, EAR = 0.2767 
A = 6.3246, B = 6.0828, C = 20.6155, EAR = 0.3009 
A = 5.0990, B = 6.0828, C = 19.0263, EAR = 0.2939 
A = 5.3852, B = 5.3852, C = 19.4165, EAR = 0.2774 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 5.3852, B = 5.0990, C = 20.6155, EAR = 0.2543 
A = 5.0000, B = 6.0000, C = 19.0000, EAR = 0.2895 
A = 5.0990, B = 6.0828, C = 20.3961, EAR = 0.2741 
A = 5.0000, B = 6.0000, C = 19.0263, EAR = 0.2891 
A = 5.3852, B = 5.0990, C = 20.6155, EAR = 0.2543 
A = 6.0000, B = 5.0000, C = 19.0000, EAR = 0.2895 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 6.0000, B = 5.0000, C = 19.0000, EAR = 0.2895 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 5.0000, B = 6.0000, C = 20.0000, EAR = 0.2750 
A = 6.3246, B = 6.3246, C = 20.6155, EAR = 0.3068 
A = 5.0000, B = 6.0000, C = 18.0278, EAR = 0.3051 
A = 5.3852, B = 5.3852, C = 19.6469, EAR = 0.2741 
A = 5.0990, B = 6.0000, C = 20.0000, EAR = 0.2775 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 4.0000, B = 5.0000, C = 19.0000, EAR = 0.2368 
A = 5.3852, B = 5.3852, C = 19.6469, EAR = 0.2741 
A = 5.0000, B = 5.0000, C = 19.0000, EAR = 0.2632 
A = 5.0990, B = 5.3852, C = 19.6469, EAR = 0.2668 
A = 5.0000, B = 6.0000, C = 19.0263, EAR = 0.2891 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 5.0000, B = 6.0000, C = 19.0000, EAR = 0.2895 
A = 6.0828, B = 6.0828, C = 19.4165, EAR = 0.3133 
A = 5.0000, B = 6.0000, C = 19.0000, EAR = 0.2895 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 5.0000, B = 5.0000, C = 18.0000, EAR = 0.2778 
A = 5.0990, B = 5.0990, C = 20.6155, EAR = 0.2473 
A = 6.0000, B = 6.0000, C = 18.0000, EAR = 0.3333 
A = 6.0828, B = 6.0828, C = 20.6155, EAR = 0.2951 
A = 5.0000, B = 6.0000, C = 18.0000, EAR = 0.3056 
A = 5.3852, B = 6.3246, C = 19.4165, EAR = 0.3015 
A = 5.0000, B = 6.0000, C = 19.0000, EAR = 0.2895 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 5.0990, B = 5.0000, C = 18.0000, EAR = 0.2805 
A = 5.3852, B = 5.0990, C = 20.6155, EAR = 0.2543 
A = 5.0000, B = 6.0000, C = 18.0278, EAR = 0.3051 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 5.0000, B = 6.0000, C = 18.0000, EAR = 0.3056 
A = 5.3852, B = 6.3246, C = 20.3961, EAR = 0.2871 
A = 6.0000, B = 5.0990, C = 18.0000, EAR = 0.3083 
A = 6.0828, B = 5.0990, C = 20.3961, EAR = 0.2741 
A = 5.0000, B = 6.0000, C = 18.0000, EAR = 0.3056 
A = 5.0990, B = 5.0990, C = 20.3961, EAR = 0.2500 
A = 5.0000, B = 5.0990, C = 18.0000, EAR = 0.2805 
A = 6.0828, B = 6.0828, C = 19.4165, EAR = 0.3133 
A = 5.0000, B = 6.0000, C = 19.0263, EAR = 0.2891 
A = 6.0828, B = 5.0990, C = 20.3961, EAR = 0.2741 
A = 5.0000, B = 5.0000, C = 17.0000, EAR = 0.2941 
A = 5.0990, B = 5.0990, C = 19.2354, EAR = 0.2651 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 19.2354, EAR = 0.2651 
A = 5.0000, B = 6.0000, C = 18.0278, EAR = 0.3051 
A = 5.0990, B = 5.0990, C = 19.4165, EAR = 0.2626 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.3852, B = 5.0990, C = 20.2237, EAR = 0.2592 
A = 4.1231, B = 5.0000, C = 17.0294, EAR = 0.2679 
A = 5.0990, B = 4.1231, C = 20.3961, EAR = 0.2261 
A = 4.1231, B = 5.0000, C = 18.0278, EAR = 0.2530 
A = 5.0990, B = 5.0990, C = 20.3961, EAR = 0.2500 
A = 5.0000, B = 4.0000, C = 18.0000, EAR = 0.2500 
A = 5.0990, B = 5.0000, C = 20.3961, EAR = 0.2476 
A = 5.0000, B = 5.0000, C = 19.0263, EAR = 0.2628 
A = 5.0990, B = 5.0990, C = 20.3961, EAR = 0.2500 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0990, B = 5.0990, C = 19.2354, EAR = 0.2651 
A = 5.0000, B = 4.0000, C = 18.1108, EAR = 0.2485 
A = 5.0990, B = 5.0990, C = 20.2237, EAR = 0.2521 
A = 4.0000, B = 4.0000, C = 19.0263, EAR = 0.2102 
A = 5.0990, B = 5.0000, C = 20.2237, EAR = 0.2497 
A = 4.0000, B = 5.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 6.0828, C = 20.2237, EAR = 0.2765 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 21.5870, EAR = 0.2362 
A = 4.1231, B = 4.0000, C = 18.0278, EAR = 0.2253 
A = 5.0990, B = 5.0990, C = 20.3961, EAR = 0.2500 
A = 4.0000, B = 5.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 22.3607, EAR = 0.2280 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0990, B = 5.0990, C = 22.5610, EAR = 0.2260 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0990, B = 4.0000, C = 20.2237, EAR = 0.2250 
A = 4.0000, B = 4.0000, C = 19.0263, EAR = 0.2102 
A = 4.4721, B = 4.1231, C = 21.3776, EAR = 0.2010 
A = 4.0000, B = 4.0000, C = 19.0263, EAR = 0.2102 
A = 5.0990, B = 5.0990, C = 22.5610, EAR = 0.2260 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 4.0000, B = 5.0000, C = 18.0000, EAR = 0.2500 
A = 5.0990, B = 5.0990, C = 22.3607, EAR = 0.2280 
A = 4.0000, B = 4.0000, C = 18.0000, EAR = 0.2222 
A = 5.3852, B = 5.0990, C = 21.3776, EAR = 0.2452 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 4.0000, B = 4.0000, C = 19.0263, EAR = 0.2102 
A = 5.3852, B = 5.0990, C = 24.3311, EAR = 0.2154 
A = 4.0000, B = 4.1231, C = 19.0263, EAR = 0.2135 
A = 5.0990, B = 5.0000, C = 22.3607, EAR = 0.2258 
A = 4.1231, B = 3.0000, C = 18.0000, EAR = 0.1979 
A = 4.1231, B = 4.1231, C = 22.3607, EAR = 0.1844 
A = 4.0000, B = 5.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 19.2354, EAR = 0.2651 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 6.0828, C = 20.3961, EAR = 0.2741 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 20.2237, EAR = 0.2521 
A = 5.0000, B = 6.0828, C = 18.0278, EAR = 0.3074 
A = 5.0990, B = 6.0828, C = 20.3961, EAR = 0.2741 
A = 5.0000, B = 6.0828, C = 18.0278, EAR = 0.3074 
A = 5.0990, B = 6.0828, C = 21.3776, EAR = 0.2615 
A = 5.0000, B = 6.0000, C = 18.0278, EAR = 0.3051 
A = 5.0990, B = 6.0828, C = 20.3961, EAR = 0.2741 
A = 5.0000, B = 6.0000, C = 18.0278, EAR = 0.3051 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 5.0000, C = 20.0998, EAR = 0.2488 
A = 6.3246, B = 6.0828, C = 22.5610, EAR = 0.2750 
A = 5.0000, B = 5.0000, C = 18.0278, EAR = 0.2774 
A = 5.0990, B = 6.0828, C = 20.3961, EAR = 0.2741 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 5.0990, B = 5.0990, C = 19.4165, EAR = 0.2626 
A = 4.0000, B = 5.0990, C = 19.0263, EAR = 0.2391 
A = 5.0990, B = 6.0828, C = 21.3776, EAR = 0.2615 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0000, C = 22.3607, EAR = 0.2258 
A = 4.0000, B = 5.0000, C = 19.0263, EAR = 0.2365 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 5.0990, B = 5.0990, C = 22.5610, EAR = 0.2260 
A = 4.0000, B = 5.0000, C = 19.1050, EAR = 0.2355 
A = 5.3852, B = 5.0990, C = 21.3776, EAR = 0.2452 
A = 4.0000, B = 5.0000, C = 18.0278, EAR = 0.2496 
A = 6.0828, B = 5.0990, C = 21.3776, EAR = 0.2615 
A = 5.0000, B = 4.0000, C = 19.0263, EAR = 0.2365 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 4.0000, B = 4.0000, C = 19.0000, EAR = 0.2105 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 4.0000, B = 4.0000, C = 19.0263, EAR = 0.2102 
A = 5.0990, B = 4.0000, C = 21.2132, EAR = 0.2145 
A = 5.0000, B = 4.0000, C = 18.0278, EAR = 0.2496 
A = 6.0828, B = 5.0990, C = 21.3776, EAR = 0.2615 
A = 4.0000, B = 4.0000, C = 19.0263, EAR = 0.2102 
A = 4.1231, B = 4.0000, C = 21.3776, EAR = 0.1900 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 4.1231, B = 4.0000, C = 21.2132, EAR = 0.1915 
A = 4.0000, B = 5.0000, C = 19.0263, EAR = 0.2365 
A = 5.3852, B = 5.0990, C = 22.3607, EAR = 0.2344 
A = 4.0000, B = 5.0000, C = 20.0250, EAR = 0.2247 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.0000, B = 3.0000, C = 20.0250, EAR = 0.1748 
A = 4.1231, B = 3.1623, C = 21.2132, EAR = 0.1717 
A = 3.1623, B = 3.0000, C = 17.0000, EAR = 0.1812 
A = 3.1623, B = 3.0000, C = 20.2237, EAR = 0.1524 
A = 3.0000, B = 4.0000, C = 19.0000, EAR = 0.1842 
A = 4.0000, B = 4.1231, C = 20.0998, EAR = 0.2021 
A = 3.1623, B = 3.0000, C = 19.0000, EAR = 0.1622 
A = 4.1231, B = 3.0000, C = 20.2237, EAR = 0.1761 
A = 4.0000, B = 3.0000, C = 19.0000, EAR = 0.1842 
A = 4.1231, B = 4.0000, C = 20.2237, EAR = 0.2008 
A = 4.0000, B = 4.1231, C = 19.1050, EAR = 0.2126 
A = 4.1231, B = 5.0990, C = 21.3776, EAR = 0.2157 
A = 4.0000, B = 4.1231, C = 19.1050, EAR = 0.2126 
A = 5.0990, B = 4.1231, C = 21.2132, EAR = 0.2174 
A = 4.0000, B = 4.0000, C = 19.0263, EAR = 0.2102 
A = 4.0000, B = 4.1231, C = 20.2237, EAR = 0.2008 
A = 4.0000, B = 4.1231, C = 19.1050, EAR = 0.2126 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.1231, B = 4.1231, C = 19.0263, EAR = 0.2167 
A = 5.0990, B = 4.1231, C = 21.2132, EAR = 0.2174 
A = 3.0000, B = 4.1231, C = 19.0263, EAR = 0.1872 
A = 5.0990, B = 4.1231, C = 21.2132, EAR = 0.2174 
A = 4.0000, B = 4.1231, C = 19.1050, EAR = 0.2126 
A = 4.1231, B = 5.0990, C = 21.3776, EAR = 0.2157 
A = 4.0000, B = 4.1231, C = 19.1050, EAR = 0.2126 
A = 4.1231, B = 5.0990, C = 20.2237, EAR = 0.2280 
A = 4.0000, B = 4.1231, C = 19.1050, EAR = 0.2126 
A = 5.0990, B = 5.0000, C = 21.3776, EAR = 0.2362 
A = 3.0000, B = 3.1623, C = 20.0998, EAR = 0.1533 
A = 4.1231, B = 4.0000, C = 21.0950, EAR = 0.1925 
A = 4.1231, B = 4.1231, C = 20.2237, EAR = 0.2039 
A = 4.1231, B = 4.1231, C = 21.0950, EAR = 0.1955 
A = 4.0000, B = 5.0990, C = 21.2132, EAR = 0.2145 
A = 5.0990, B = 5.0000, C = 23.3452, EAR = 0.2163 
A = 5.0990, B = 4.0000, C = 21.3776, EAR = 0.2128 
A = 5.0990, B = 5.0000, C = 23.3452, EAR = 0.2163 
A = 5.0990, B = 4.1231, C = 21.2132, EAR = 0.2174 
A = 4.0000, B = 4.0000, C = 21.2132, EAR = 0.1886 
A = 4.1231, B = 4.0000, C = 21.2132, EAR = 0.1915 
A = 4.1231, B = 4.0000, C = 22.2036, EAR = 0.1829 
A = 4.1231, B = 4.1231, C = 20.2237, EAR = 0.2039 
A = 5.0000, B = 5.0000, C = 21.0950, EAR = 0.2370 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 5.0990, B = 5.0990, C = 21.0950, EAR = 0.2417 
A = 4.1231, B = 4.1231, C = 21.3776, EAR = 0.1929 
A = 5.0990, B = 5.0990, C = 21.0950, EAR = 0.2417 
A = 4.0000, B = 4.0000, C = 21.2132, EAR = 0.1886 
A = 5.0000, B = 5.0000, C = 21.0950, EAR = 0.2370 
A = 4.1231, B = 4.1231, C = 20.3961, EAR = 0.2022 
A = 5.0000, B = 5.0000, C = 21.0950, EAR = 0.2370 
A = 4.1231, B = 4.1231, C = 20.2237, EAR = 0.2039 
A = 4.0000, B = 4.0000, C = 20.0250, EAR = 0.1998 
A = 3.1623, B = 4.1231, C = 20.3961, EAR = 0.1786 
A = 4.0000, B = 5.0000, C = 21.0950, EAR = 0.2133 
A = 4.1231, B = 5.0990, C = 21.3776, EAR = 0.2157 
