A = 9.0554, B = 9.2195, C = 29.4279, EAR = 0.3105 
A = 10.0499, B = 10.0499, C = 31.2570, EAR = 0.3215 
A = 10.0499, B = 11.0454, C = 28.2843, EAR = 0.3729 
A = 11.0454, B = 10.0499, C = 31.2570, EAR = 0.3374 
A = 10.0499, B = 11.0454, C = 28.2843, EAR = 0.3729 
A = 11.0000, B = 10.1980, C = 30.2655, EAR = 0.3502 
A = 11.0454, B = 11.0454, C = 28.2843, EAR = 0.3905 
A = 10.0499, B = 10.0499, C = 31.2570, EAR = 0.3215 
A = 11.0454, B = 11.1803, C = 29.4279, EAR = 0.3776 
A = 10.0499, B = 10.1980, C = 30.1496, EAR = 0.3358 
A = 11.1803, B = 11.0454, C = 28.4429, EAR = 0.3907 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 11.0454, B = 11.0454, C = 28.2843, EAR = 0.3905 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 11.1803, B = 11.0454, C = 28.2843, EAR = 0.3929 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 11.1803, B = 11.0454, C = 28.2843, EAR = 0.3929 
A = 10.0499, B = 10.1980, C = 30.2655, EAR = 0.3345 
A = 10.1980, B = 11.0454, C = 28.2843, EAR = 0.3755 
A = 10.0499, B = 10.0499, C = 31.2570, EAR = 0.3215 
A = 11.1803, B = 11.0454, C = 29.2746, EAR = 0.3796 
A = 11.0454, B = 11.0454, C = 31.2570, EAR = 0.3534 
A = 10.1980, B = 11.0454, C = 28.4429, EAR = 0.3734 
A = 10.0499, B = 10.0499, C = 31.1448, EAR = 0.3227 
A = 10.1980, B = 11.1803, C = 28.2843, EAR = 0.3779 
A = 10.0499, B = 10.0499, C = 31.2570, EAR = 0.3215 
A = 10.1980, B = 11.0454, C = 28.2843, EAR = 0.3755 
A = 10.0499, B = 10.0499, C = 31.2570, EAR = 0.3215 
A = 11.1803, B = 11.1803, C = 28.4429, EAR = 0.3931 
A = 11.0000, B = 10.0000, C = 30.1496, EAR = 0.3483 
A = 11.1803, B = 11.0454, C = 28.4429, EAR = 0.3907 
A = 11.0454, B = 10.0499, C = 30.1496, EAR = 0.3498 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 10.1980, B = 11.0454, C = 28.2843, EAR = 0.3755 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 11.0454, B = 10.0499, C = 31.1448, EAR = 0.3387 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 11.1803, B = 11.0454, C = 28.2843, EAR = 0.3929 
A = 11.0454, B = 10.0499, C = 30.1496, EAR = 0.3498 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 11.1803, B = 11.0454, C = 28.2843, EAR = 0.3929 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 11.1803, B = 11.0454, C = 28.2843, EAR = 0.3929 
A = 11.0454, B = 10.0499, C = 30.1496, EAR = 0.3498 
A = 11.0454, B = 11.1803, C = 28.2843, EAR = 0.3929 
A = 10.0499, B = 10.0499, C = 30.2655, EAR = 0.3321 
A = 10.1980, B = 11.0454, C = 28.2843, EAR = 0.3755 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 10.0499, B = 10.0499, C = 31.1448, EAR = 0.3227 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 11.0454, B = 10.0499, C = 31.1448, EAR = 0.3387 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 10.0499, C = 30.2655, EAR = 0.3321 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 11.0454, B = 10.0499, C = 30.1496, EAR = 0.3498 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 10.0499, B = 10.0499, C = 31.1448, EAR = 0.3227 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 10.0499, B = 10.0499, C = 30.4138, EAR = 0.3304 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 10.0499, B = 10.0000, C = 30.4138, EAR = 0.3296 
A = 11.0454, B = 11.0454, C = 29.2746, EAR = 0.3773 
A = 10.0499, B = 10.0499, C = 31.1448, EAR = 0.3227 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 11.0454, B = 10.0499, C = 31.1448, EAR = 0.3387 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 10.0499, B = 10.0499, C = 31.2570, EAR = 0.3215 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 9.0554, B = 10.0499, C = 30.2655, EAR = 0.3156 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 11.0454, B = 10.0499, C = 31.2570, EAR = 0.3374 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.1980, B = 10.0499, C = 28.4429, EAR = 0.3559 
A = 10.0499, B = 10.0000, C = 31.2570, EAR = 0.3207 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 6.0828, B = 6.0828, C = 26.0768, EAR = 0.2333 
A = 5.0990, B = 6.3246, C = 29.4279, EAR = 0.1941 
A = 5.0000, B = 4.1231, C = 27.1662, EAR = 0.1679 
A = 4.1231, B = 4.1231, C = 30.2655, EAR = 0.1362 
A = 6.0828, B = 6.0828, C = 27.2947, EAR = 0.2229 
A = 6.3246, B = 6.0828, C = 30.2655, EAR = 0.2050 
A = 8.0623, B = 9.0554, C = 27.2947, EAR = 0.3136 
A = 9.0000, B = 9.0554, C = 30.2655, EAR = 0.2983
A = 9.0554, B = 9.0554, C = 28.2843, EAR = 0.3202 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 9.0554, B = 10.1980, C = 27.2947, EAR = 0.3527 
A = 9.0000, B = 9.0554, C = 30.2655, EAR = 0.2983 
A = 9.0554, B = 10.0499, C = 28.2843, EAR = 0.3377 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 9.0554, C = 28.2843, EAR = 0.3377 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 10.0499, C = 28.2843, EAR = 0.3553 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.0554, B = 10.0499, C = 28.2843, EAR = 0.3377 
A = 9.0554, B = 10.0499, C = 30.1496, EAR = 0.3168 
A = 9.0554, B = 10.0499, C = 27.4591, EAR = 0.3479 
A = 9.0554, B = 9.0554, C = 30.1496, EAR = 0.3003 
A = 9.0554, B = 10.0499, C = 28.2843, EAR = 0.3377 
A = 9.0554, B = 10.0499, C = 30.1496, EAR = 0.3168 
A = 9.0554, B = 10.0499, C = 28.4429, EAR = 0.3359 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.0554, B = 9.2195, C = 28.2843, EAR = 0.3231 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 9.0554, B = 9.0554, C = 27.2947, EAR = 0.3318 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.0554, B = 9.0554, C = 28.2843, EAR = 0.3202 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.0554, B = 10.0499, C = 28.2843, EAR = 0.3377 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.0554, B = 10.0499, C = 29.2746, EAR = 0.3263 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 10.0499, C = 28.2843, EAR = 0.3553 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 10.0499, B = 10.0499, C = 28.2843, EAR = 0.3553 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 10.0499, C = 29.2746, EAR = 0.3433 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 10.0499, B = 10.1980, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 10.0499, C = 30.2655, EAR = 0.3321 
A = 10.0499, B = 10.0499, C = 27.2947, EAR = 0.3682 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 10.0499, C = 28.2843, EAR = 0.3553 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 9.0554, B = 10.0499, C = 28.4429, EAR = 0.3359 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 10.0499, B = 10.0499, C = 28.4429, EAR = 0.3533 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 9.0554, B = 10.0499, C = 29.4279, EAR = 0.3246 
A = 9.0554, B = 10.0499, C = 30.1496, EAR = 0.3168 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 9.0554, B = 10.1980, C = 28.2843, EAR = 0.3404 
A = 9.0554, B = 9.0554, C = 31.2570, EAR = 0.2897 
A = 9.0554, B = 10.0499, C = 28.4429, EAR = 0.3359 
A = 9.0554, B = 10.0499, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 10.0499, C = 28.2843, EAR = 0.3553 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 10.0499, C = 27.2947, EAR = 0.3682 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.1980, B = 9.0554, C = 28.2843, EAR = 0.3404 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.1980, B = 9.0554, C = 28.4429, EAR = 0.3385 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 10.1980, B = 9.0554, C = 28.4429, EAR = 0.3385 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 10.0499, C = 28.4429, EAR = 0.3533 
A = 10.0499, B = 10.0499, C = 31.1448, EAR = 0.3227 
A = 9.0554, B = 10.0499, C = 29.2746, EAR = 0.3263 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 10.1980, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 10.0499, C = 30.2655, EAR = 0.3321 
A = 9.0554, B = 10.0499, C = 28.4429, EAR = 0.3359 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.0554, B = 10.1980, C = 28.4429, EAR = 0.3385 
A = 9.2195, B = 9.0554, C = 30.2655, EAR = 0.3019 
A = 9.0554, B = 10.1980, C = 28.4429, EAR = 0.3385 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 9.0554, B = 10.1980, C = 28.2843, EAR = 0.3404 
A = 10.1980, B = 9.0554, C = 30.2655, EAR = 0.3181 
A = 9.0554, B = 9.0554, C = 29.2746, EAR = 0.3093 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 9.0554, B = 10.1980, C = 30.2655, EAR = 0.3181 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 10.0499, B = 9.2195, C = 31.2570, EAR = 0.3082 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.2195, B = 9.0554, C = 28.2843, EAR = 0.3231 
A = 10.1980, B = 9.0554, C = 30.2655, EAR = 0.3181 
A = 10.0499, B = 10.0499, C = 29.2746, EAR = 0.3433 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 10.1980, B = 10.0499, C = 29.2746, EAR = 0.3458 
A = 10.0499, B = 10.0499, C = 30.4138, EAR = 0.3304 
A = 9.2195, B = 9.2195, C = 28.4429, EAR = 0.3241 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.2195, B = 10.0499, C = 27.4591, EAR = 0.3509 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.1980, B = 9.2195, C = 28.2843, EAR = 0.3433 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 10.0499, B = 9.2195, C = 28.2843, EAR = 0.3406 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.2195, B = 10.0499, C = 29.4279, EAR = 0.3274 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.2195, B = 10.1980, C = 28.2843, EAR = 0.3433 
A = 10.0499, B = 10.1980, C = 31.4006, EAR = 0.3224 
A = 10.0499, B = 9.2195, C = 28.4429, EAR = 0.3387 
A = 10.0499, B = 9.2195, C = 29.2746, EAR = 0.3291 
A = 9.2195, B = 9.0554, C = 28.2843, EAR = 0.3231 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 9.0554, B = 10.0499, C = 28.4429, EAR = 0.3359 
A = 10.1980, B = 9.0554, C = 30.2655, EAR = 0.3181 
A = 9.2195, B = 10.0499, C = 29.4279, EAR = 0.3274 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.0554, B = 10.0499, C = 28.4429, EAR = 0.3359 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.2195, B = 10.0499, C = 28.2843, EAR = 0.3406 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 10.0499, C = 28.2843, EAR = 0.3553 
A = 10.0499, B = 10.0499, C = 30.2655, EAR = 0.3321 
A = 9.0554, B = 10.0499, C = 28.4429, EAR = 0.3359 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 9.0554, B = 10.0499, C = 28.4429, EAR = 0.3359 
A = 9.0554, B = 9.0554, C = 29.2746, EAR = 0.3093 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 9.0554, B = 9.0554, C = 30.1496, EAR = 0.3003 
A = 10.0499, B = 10.0499, C = 29.4279, EAR = 0.3415 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.2195, B = 10.0499, C = 28.4429, EAR = 0.3387 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.0554, B = 10.0499, C = 28.4429, EAR = 0.3359 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 9.0554, B = 9.0554, C = 28.2843, EAR = 0.3202 
A = 8.0623, B = 9.0554, C = 30.2655, EAR = 0.2828 
A = 8.2462, B = 8.0623, C = 27.2947, EAR = 0.2987 
A = 8.0623, B = 8.0623, C = 30.2655, EAR = 0.2664 
A = 9.2195, B = 8.0623, C = 28.2843, EAR = 0.3055 
A = 8.0623, B = 8.2462, C = 30.2655, EAR = 0.2694 
A = 9.0554, B = 8.2462, C = 28.2843, EAR = 0.3059 
A = 8.0623, B = 8.0623, C = 30.2655, EAR = 0.2664 
A = 8.0623, B = 8.0623, C = 28.2843, EAR = 0.2850 
A = 9.0554, B = 8.0623, C = 30.2655, EAR = 0.2828 
A = 9.0554, B = 9.0554, C = 27.2947, EAR = 0.3318 
A = 8.0623, B = 8.2462, C = 30.2655, EAR = 0.2694
A = 9.0554, B = 9.0554, C = 28.1603, EAR = 0.3216 
A = 8.0623, B = 8.0623, C = 31.2570, EAR = 0.2579 
A = 9.0554, B = 9.0554, C = 28.2843, EAR = 0.3202 
A = 9.0554, B = 9.0554, C = 30.4138, EAR = 0.2977 
A = 9.0554, B = 9.0554, C = 28.2843, EAR = 0.3202 
A = 9.0554, B = 9.0554, C = 31.2570, EAR = 0.2897 
A = 9.2195, B = 9.0554, C = 28.2843, EAR = 0.3231 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 9.2195, B = 10.1980, C = 28.2843, EAR = 0.3433 
A = 9.0554, B = 9.0554, C = 30.4138, EAR = 0.2977 
A = 9.2195, B = 9.0554, C = 28.2843, EAR = 0.3231 
A = 9.0554, B = 10.0499, C = 30.2655, EAR = 0.3156 
A = 9.2195, B = 10.0499, C = 28.2843, EAR = 0.3406 
A = 9.0554, B = 9.0554, C = 31.2570, EAR = 0.2897 
A = 9.0554, B = 9.0554, C = 28.2843, EAR = 0.3202 
A = 9.0554, B = 8.0623, C = 30.2655, EAR = 0.2828 
A = 9.0554, B = 9.2195, C = 28.2843, EAR = 0.3231 
A = 9.0554, B = 9.2195, C = 31.4006, EAR = 0.2910 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 10.0499, C = 28.2843, EAR = 0.3553 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 11.0454, C = 28.2843, EAR = 0.3729 
A = 10.0499, B = 9.0554, C = 30.2655, EAR = 0.3156 
A = 10.0499, B = 11.0454, C = 28.2843, EAR = 0.3729 
A = 10.0499, B = 10.0499, C = 30.2655, EAR = 0.3321 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 10.1980, B = 11.0454, C = 28.2843, EAR = 0.3755 
A = 10.0499, B = 10.0499, C = 31.2570, EAR = 0.3215 
A = 10.1980, B = 10.0499, C = 29.2746, EAR = 0.3458 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 10.0499, B = 10.0499, C = 28.2843, EAR = 0.3553 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 9.0554, C = 31.2570, EAR = 0.3056 
A = 10.1980, B = 10.0499, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 10.0499, C = 31.2570, EAR = 0.3215 
A = 9.2195, B = 9.0554, C = 28.2843, EAR = 0.3231 
A = 9.0554, B = 9.0554, C = 31.4006, EAR = 0.2884 
A = 9.2195, B = 10.0499, C = 28.2843, EAR = 0.3406 
A = 9.0554, B = 9.0554, C = 31.2570, EAR = 0.2897 
A = 9.2195, B = 9.0554, C = 28.2843, EAR = 0.3231 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 9.0554, B = 10.0499, C = 28.2843, EAR = 0.3377 
A = 9.0554, B = 9.0554, C = 31.2570, EAR = 0.2897 
A = 9.2195, B = 9.0554, C = 28.2843, EAR = 0.3231 
A = 9.0554, B = 9.0554, C = 31.2570, EAR = 0.2897 
A = 9.2195, B = 10.0499, C = 28.2843, EAR = 0.3406 
A = 9.0554, B = 9.0554, C = 31.4006, EAR = 0.2884 
A = 9.2195, B = 10.0499, C = 28.2843, EAR = 0.3406 
A = 10.0499, B = 9.2195, C = 31.2570, EAR = 0.3082 
A = 9.2195, B = 10.0499, C = 29.2746, EAR = 0.3291 
A = 9.2195, B = 9.0554, C = 30.4138, EAR = 0.3004 
A = 9.0554, B = 10.0499, C = 29.2746, EAR = 0.3263 
A = 10.0499, B = 9.2195, C = 30.4138, EAR = 0.3168 
A = 8.0623, B = 10.0499, C = 29.1548, EAR = 0.3106 
A = 8.2462, B = 8.0623, C = 29.4279, EAR = 0.2771 
A = 9.0554, B = 10.0499, C = 28.1603, EAR = 0.3392 
A = 9.0554, B = 9.2195, C = 30.4138, EAR = 0.3004 
A = 9.2195, B = 10.0499, C = 28.1603, EAR = 0.3421 
A = 10.1980, B = 9.0554, C = 30.5941, EAR = 0.3147 
A = 10.1980, B = 9.0554, C = 28.1603, EAR = 0.3419 
A = 10.1980, B = 9.2195, C = 30.4138, EAR = 0.3192 
A = 9.0554, B = 10.0499, C = 27.1662, EAR = 0.3516 
A = 9.0554, B = 9.2195, C = 29.6142, EAR = 0.3086 
A = 8.2462, B = 9.0554, C = 28.1603, EAR = 0.3072 
A = 9.0554, B = 9.2195, C = 30.4138, EAR = 0.3004 
A = 9.0554, B = 10.0499, C = 28.1603, EAR = 0.3392 
A = 9.2195, B = 9.0554, C = 30.4138, EAR = 0.3004 
A = 9.0554, B = 9.0554, C = 28.1603, EAR = 0.3216 
A = 9.0554, B = 9.0554, C = 30.4138, EAR = 0.2977 
A = 9.0554, B = 9.0554, C = 28.1603, EAR = 0.3216 
A = 9.0554, B = 9.2195, C = 30.4138, EAR = 0.3004 
A = 10.0499, B = 10.1980, C = 28.1603, EAR = 0.3595 
A = 10.1980, B = 9.0554, C = 30.2655, EAR = 0.3181 
A = 9.0554, B = 9.0554, C = 29.2746, EAR = 0.3093 
A = 9.0554, B = 9.0554, C = 30.4138, EAR = 0.2977 
A = 9.0554, B = 9.0554, C = 28.2843, EAR = 0.3202 
A = 9.0554, B = 9.0554, C = 30.4138, EAR = 0.2977 
A = 9.0554, B = 9.2195, C = 28.2843, EAR = 0.3231 
A = 9.0554, B = 9.0554, C = 30.4138, EAR = 0.2977 
A = 9.2195, B = 9.0554, C = 29.2746, EAR = 0.3121 
A = 9.0554, B = 9.2195, C = 31.2570, EAR = 0.2923 
A = 9.0554, B = 10.1980, C = 29.2746, EAR = 0.3288 
A = 9.0554, B = 9.0554, C = 30.4138, EAR = 0.2977 
A = 9.0554, B = 10.0499, C = 29.2746, EAR = 0.3263 
A = 9.0554, B = 9.0554, C = 30.2655, EAR = 0.2992 
A = 4.1231, B = 5.0990, C = 26.0768, EAR = 0.1768 
A = 4.1231, B = 4.1231, C = 28.4429, EAR = 0.1450 
A = 4.0000, B = 5.0990, C = 28.0713, EAR = 0.1621 
A = 4.1231, B = 4.4721, C = 29.4279, EAR = 0.1460 
A = 5.0000, B = 4.1231, C = 28.0713, EAR = 0.1625 
A = 4.1231, B = 4.1231, C = 29.4279, EAR = 0.1401 
A = 5.0990, B = 5.3852, C = 27.0740, EAR = 0.1936 
A = 5.0990, B = 5.3852, C = 29.4279, EAR = 0.1781 
A = 8.0623, B = 9.2195, C = 29.1548, EAR = 0.2964 
A = 8.0623, B = 8.0623, C = 30.4138, EAR = 0.2651 
A = 8.0623, B = 9.2195, C = 29.2746, EAR = 0.2952 
A = 9.0554, B = 8.0623, C = 30.2655, EAR = 0.2828 
A = 8.0623, B = 9.2195, C = 29.2746, EAR = 0.2952 
A = 9.0554, B = 8.0623, C = 30.2655, EAR = 0.2828 
A = 9.0554, B = 10.0499, C = 29.2746, EAR = 0.3263 
A = 9.0554, B = 9.2195, C = 31.4006, EAR = 0.2910
A = 10.0499, B = 10.1980, C = 28.2843, EAR = 0.3579 
A = 10.0499, B = 9.0554, C = 29.1548, EAR = 0.3277 
A = 10.0499, B = 10.0499, C = 28.2843, EAR = 0.3553 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.1980, B = 10.0499, C = 29.2746, EAR = 0.3458 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 10.1980, B = 11.1803, C = 29.2746, EAR = 0.3651 
A = 11.0454, B = 10.0000, C = 30.2655, EAR = 0.3477 
A = 10.0499, B = 11.0454, C = 29.4279, EAR = 0.3584 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 10.0499, B = 11.0454, C = 28.4429, EAR = 0.3708 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 10.1980, B = 11.1803, C = 29.2746, EAR = 0.3651 
A = 11.0000, B = 10.0000, C = 30.1496, EAR = 0.3483 
A = 10.1980, B = 10.0499, C = 29.2746, EAR = 0.3458 
A = 10.0000, B = 10.0499, C = 30.1496, EAR = 0.3325 
A = 11.1803, B = 11.1803, C = 29.4279, EAR = 0.3799 
A = 11.0454, B = 10.0499, C = 31.2570, EAR = 0.3374 
A = 11.1803, B = 11.1803, C = 29.4279, EAR = 0.3799 
A = 11.0454, B = 11.0454, C = 31.2570, EAR = 0.3534 
A = 11.1803, B = 11.1803, C = 29.4279, EAR = 0.3799 
A = 11.0454, B = 11.0454, C = 31.2570, EAR = 0.3534 
A = 11.1803, B = 11.1803, C = 29.4279, EAR = 0.3799 
A = 11.0000, B = 11.0454, C = 30.2655, EAR = 0.3642 
A = 10.0499, B = 11.0454, C = 29.2746, EAR = 0.3603 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.1980, B = 11.0454, C = 29.2746, EAR = 0.3628 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 11.0454, B = 11.0454, C = 29.2746, EAR = 0.3773 
A = 11.0000, B = 11.0454, C = 30.2655, EAR = 0.3642 
A = 11.1803, B = 11.0454, C = 29.4279, EAR = 0.3776 
A = 11.0454, B = 11.0454, C = 31.2570, EAR = 0.3534 
A = 10.1980, B = 11.1803, C = 29.2746, EAR = 0.3651 
A = 11.0454, B = 10.0000, C = 30.1496, EAR = 0.3490 
A = 11.1803, B = 11.1803, C = 29.2746, EAR = 0.3819 
A = 11.0454, B = 11.0454, C = 30.2655, EAR = 0.3649 
A = 10.1980, B = 11.1803, C = 29.2746, EAR = 0.3651 
A = 11.0454, B = 10.0499, C = 30.2655, EAR = 0.3485 
A = 10.0499, B = 11.0454, C = 29.2746, EAR = 0.3603 
A = 11.0454, B = 10.0499, C = 29.2746, EAR = 0.3603 
A = 10.1980, B = 11.1803, C = 29.2746, EAR = 0.3651 
A = 10.0499, B = 10.0000, C = 30.1496, EAR = 0.3325 
A = 10.1980, B = 11.0454, C = 29.2746, EAR = 0.3628 
A = 11.0454, B = 10.0499, C = 30.1496, EAR = 0.3498 
A = 10.1980, B = 11.0454, C = 29.2746, EAR = 0.3628 
A = 11.0454, B = 10.0499, C = 30.1496, EAR = 0.3498 
A = 10.0499, B = 11.0454, C = 28.2843, EAR = 0.3729 
A = 11.0454, B = 10.0499, C = 30.1496, EAR = 0.3498 
